sum_response_time,number_of_received_responses,number_of_sent_requests
9753,636,637
15489,1016,1018
20449,1347,1351
30302,2000,2004
34216,2275,2280
41004,2754,2761
44661,3017,3026
52094,3540,3549
54661,3731,3743
55884,3818,3833
60032,4118,4134
63493,4341,4360
67032,4596,4617
73986,5079,5101
80913,5531,5554
90908,6199,6222
97850,6668,6692
100242,6834,6860
104252,7111,7139
107072,7312,7342
113620,7774,7805
116492,7971,8005
123340,8428,8463
127246,8708,8745
133859,9193,9231
137942,9489,9529
142098,9788,9829
148500,10237,10280
155277,10733,10777
162180,11224,11269
171749,11895,11940
175939,12178,12225
179882,12460,12509
183066,12671,12722
187366,12963,13016
190938,13214,13269
197898,13692,13748
204657,14154,14211
211447,14623,14681
214926,14853,14913
219904,15199,15260
223227,15425,15488
225285,15572,15638
227015,15689,15758
232875,16079,16149
240079,16570,16641
246930,17051,17123
251380,17344,17418
255089,17611,17687
261873,18102,18179
268795,18602,18680
272417,18856,18936
282434,19576,19656
288919,20047,20128
291602,20221,20304
300010,20791,20875
303716,21056,21142
307541,21320,21408
309597,21459,21549
314629,21821,21913
321837,22339,22432
331833,23061,23154
336232,23367,23461
342605,23787,23883
346303,24043,24141
350769,24358,24457
351897,24434,24536
357995,24867,24971
364871,25344,25449
368630,25612,25719
372612,25889,25998
376480,26156,26267
382495,26576,26688
386913,26883,26997
393909,27378,27493
400800,27850,27966
407701,28325,28442
414531,28793,28911
419238,29131,29250
425243,29534,29655
428836,29774,29897
435642,30233,30357
439425,30490,30616
446393,30955,31082
450235,31222,31351
453955,31480,31611
460723,31952,32084
467579,32426,32559
471682,32715,32849
474565,32919,33056
482002,33461,33599
487384,33841,33980
489474,33992,34134
495239,34396,34539
500184,34731,34876
508172,35286,35431
516331,35877,36023
523878,36425,36572
531234,36924,37071
538430,37418,37566
540126,37537,37688
544104,37817,37970
547252,38023,38178
551051,38284,38441
554170,38505,38664
560567,38942,39103
567491,39409,39571
573831,39864,40027
578109,40165,40330
583679,40571,40737
587352,40815,40983
592424,41168,41338
594446,41306,41478
599697,41679,41853
601191,41790,41966
604254,42025,42204
611094,42553,42733
617975,43073,43254
624603,43578,43760
628565,43853,44037
635501,44311,44496
637303,44435,44622
645146,44965,45153
647998,45169,45359
651421,45401,45593
654785,45634,45829
660917,46072,46268
663156,46229,46427
672481,46858,47057
681763,47287,47486
686640,47625,47825
689982,47854,48057
693730,48118,48323
694482,48173,48381
698210,48456,48666
704967,48975,49186
711802,49494,49705
718734,49967,50180
725621,50458,50672
732457,50918,51133
735901,51153,51370
739446,51402,51621
746953,51905,52125
750699,52167,52389
754299,52425,52649
758863,52754,52979
760553,52876,53104
765589,53232,53462
770573,53567,53798
776038,53961,54194
780661,54296,54530
784683,54579,54815
787789,54797,55036
794977,55315,55554
802966,55893,56133
808554,56287,56529
818543,56994,57236
824932,57428,57671
829117,57720,57965
833450,58018,58264
836617,58238,58487
843604,58708,58958
849107,59093,59344
851219,59229,59483
854853,59489,59745
861045,59913,60170
863702,60101,60360
866543,60308,60569
875980,60996,61258
882961,61490,61753
892656,62172,62435
897161,62484,62748
904854,63006,63271
907553,63189,63457
914536,63681,63950
921508,64181,64451
928479,64667,64938
932300,64926,65199
936164,65189,65464
944860,65789,66064
946704,65915,66193
953812,66430,66709
960634,66913,67193
967063,67369,67650
971219,67649,67932
977969,68134,68418
981732,68398,68684
985302,68639,68927
989107,68897,69187
995923,69359,69650
1001243,69729,70021
1006879,70130,70423
1010258,70365,70661
1020244,71055,71351
1024074,71309,71607
1027737,71554,71853
1032667,71905,72206
1036310,72166,72469
1041388,72527,72832
1048147,72992,73298
1052367,73271,73579
1057727,73634,73943
1063088,74005,74316
1069931,74476,74788
1078899,75066,75378
1083782,75401,75715
1089836,75820,76135
1094153,76111,76428
1098260,76392,76711
1102121,76662,76983
1108992,77141,77463
1112805,77408,77732
1120412,77917,78241
1126479,78327,78653
1130279,78582,78910
1134155,78854,79183
1137717,79101,79433
1141304,79350,79684
1148098,79837,80172
1155070,80316,80652
1161893,80777,81114
1168105,81215,81553
1172477,81529,81869
1175487,81738,82080
1179212,81993,82337
1185454,82423,82768
1187874,82587,82934
1191304,82823,83172
1194772,83062,83414
1197002,83213,83567
1202610,83607,83963
1212602,84315,84671
1219567,84800,85157
1222289,84989,85348
1225958,85237,85598
1227991,85384,85748
1231406,85623,85989
1234805,85862,86230
1237207,86021,86391
1245589,86608,86979
1249222,86860,87233
1251253,87004,87379
1257608,87429,87806
1261497,87709,88088
1264878,87941,88322
1269566,88268,88650
1278994,88957,89340
1286753,89523,89906
1289883,89744,90130
1296644,90201,90588
1306635,90865,91252
1310415,91124,91513
1317257,91599,91989
1324065,92061,92452
1334071,92749,93140
1337835,93002,93395
1347837,93673,94066
1352078,93955,94349
1355150,94160,94557
1362127,94633,95031
