sum_response_time,number_of_received_responses,number_of_sent_requests
6837,445,447
13716,906,909
15771,1050,1055
20892,1387,1394
24542,1634,1642
34464,2323,2332
41247,2805,2815
51244,3508,3518
58164,3999,4010
62027,4296,4309
63049,4370,4385
66712,4619,4636
71401,4953,4972
77125,5364,5385
84077,5820,5842
90003,6223,6246
97127,6717,6741
101460,7027,7053
105195,7284,7312
112104,7780,7809
114234,7934,7965
122870,8507,8539
129659,8962,8995
134824,9334,9368
137355,9519,9556
145718,10134,10171
151166,10526,10565
155046,10812,10853
161967,11318,11360
168874,11811,11854
175845,12292,12336
184087,12854,12898
188236,13127,13173
189822,13228,13277
190464,13269,13321
193893,13509,13563
197360,13750,13806
201692,14047,14105
205761,14317,14377
209480,14565,14627
213298,14831,14895
217772,15129,15194
221943,15429,15496
223736,15550,15620
231468,16049,16120
238295,16524,16596
245770,17038,17110
252001,17472,17546
258783,17945,18020
262635,18219,18296
269512,18714,18792
279522,19423,19501
282758,19655,19735
287144,19966,20047
290231,20178,20262
292743,20346,20432
295186,20518,20606
298897,20768,20859
305827,21246,21338
312799,21755,21848
317201,22076,22170
323807,22555,22650
330340,23003,23100
334045,23250,23349
340927,23711,23811
344011,23928,24030
348725,24259,24363
352295,24514,24620
360628,25091,25197
368719,25661,25768
370248,25761,25870
373808,26010,26122
379190,26389,26502
383010,26649,26764
385154,26801,26919
386246,26873,26993
389523,27093,27216
394830,27467,27591
400122,27822,27948
401846,27939,28067
405735,28212,28342
411334,28608,28740
415267,28875,29009
420451,29225,29360
422658,29374,29512
426250,29621,29761
436261,30316,30456
440933,30639,30780
443398,30812,30956
447417,31097,31243
451220,31356,31504
456676,31742,31891
458850,31896,32048
465843,32385,32538
475554,33039,33192
480801,33406,33560
483209,33579,33736
490159,34070,34228
493839,34321,34481
503831,34998,35158
508598,35324,35485
516361,35869,36031
521112,36192,36356
526324,36549,36714
535013,37147,37313
539739,37463,37630
545932,37880,38049
549236,38110,38281
556709,38642,38814
562142,39039,39212
566322,39313,39488
574099,39837,40013
582523,40411,40587
588889,40860,41037
594672,41282,41461
598379,41560,41741
602086,41847,42030
609062,42375,42559
615676,42878,43063
618169,43046,43233
626083,43578,43766
629967,43842,44032
634326,44145,44337
640424,44561,44754
643883,44805,45000
644465,44847,45045
647555,45056,45256
656347,45684,45885
660059,45922,46125
662868,46113,46318
667998,46464,46670
669481,46563,46772
672227,46753,46965
676014,47033,47247
679664,47313,47529
689666,48079,48295
699661,48836,49052
708236,49421,49637
716445,50003,50220
720157,50258,50477
726983,50725,50945
730709,50986,51208
740717,51665,51887
742750,51805,52029
746776,52088,52314
749669,52293,52521
753913,52603,52833
755791,52733,52966
758363,52901,53136
763779,53287,53524
767692,53574,53813
774663,54073,54313
779230,54405,54646
782692,54655,54898
786900,54961,55206
792292,55332,55579
797017,55658,55907
807007,56334,56583
810983,56601,56852
817937,57084,57336
823179,57449,57702
825417,57602,57858
830824,57978,58235
833043,58130,58390
836820,58404,58666
843083,58833,59096
847521,59136,59400
849305,59277,59544
858242,59929,60197
861852,60186,60456
871846,60885,61155
878628,61333,61604
888635,62011,62282
891905,62240,62513
896420,62556,62830
901602,62925,63201
904817,63143,63421
910608,63544,63824
917399,64009,64290
924320,64488,64770
929157,64830,65113
938053,65479,65763
942229,65777,66062
945634,66006,66294
953436,66535,66823
958609,66903,67193
959733,66985,67278
966930,67476,67769
971077,67762,68057
974206,67969,68267
979035,68294,68593
982924,68562,68863
988945,69015,69318
994591,69409,69713
999687,69745,70051
1006666,70220,70527
1012451,70631,70939
1016416,70906,71216
1020806,71222,71534
1024710,71509,71823
1031648,71963,72278
1038494,72432,72748
1043031,72738,73055
1045867,72937,73257
1048086,73092,73414
1053402,73444,73768
1056577,73661,73987
1062663,74083,74410
1067855,74438,74767
1074679,74918,75248
1078356,75188,75520
1082100,75453,75787
1089070,75935,76270
1092696,76177,76514
1095875,76399,76738
1100127,76690,77031
1106891,77146,77488
1113654,77624,77967
1117370,77890,78235
1123897,78339,78685
1124852,78400,78749
1134852,79108,79457
1141805,79604,79954
1144791,79813,80165
1148682,80095,80449
1152266,80346,80702
1157229,80697,81054
1160681,80940,81299
1164832,81227,81588
1167454,81404,81768
1169238,81531,81897
1174226,81889,82257
1175567,81983,82354
1178378,82178,82551
1182414,82450,82825
1184434,82594,82972
1185932,82693,83073
1188347,82866,83249
1189535,82952,83338
1193119,83198,83586
1196249,83422,83812
1198357,83574,83966
1207458,84191,84584
1208268,84248,84643
1211268,84463,84861
1213044,84588,84988
1222726,85300,85701
1229563,85797,86199
1236500,86291,86694
1243274,86744,87148
1250138,87208,87613
1253874,87467,87874
1263876,88147,88554
1272910,88755,89162
1280670,89277,89685
1289052,89833,90241
1296707,90344,90753
1301355,90672,91083
1308235,91132,91544
1312064,91391,91805
1320584,91969,92383
1328964,92546,92961
1334223,92896,93312
1338149,93163,93581
1343255,93516,93936
1350030,93967,94388
1360042,94634,95055
1368483,95207,95628
1373734,95573,95996
1381534,96093,96516
1387370,96478,96903
1396302,97101,97526
1401179,97428,97855
1404813,97674,98103
1408493,97925,98356
1415416,98400,98832
1419023,98644,99078
1424995,99046,99481
1432110,99528,99964
1439763,100051,100488
1446845,100527,100964
1453389,100973,101412
1460223,101433,101873
1465896,101819,102260
1472012,102240,102682
1480545,102802,103245
1487537,103281,103725
1494286,103744,104189
1501086,104202,104648
1507886,104658,105105
1514840,105134,105582
1518532,105390,105839
1525295,105834,106285
1535297,106512,106963
1540650,106882,107334
1545920,107235,107689
1555915,107913,108367
1562860,108385,108840
1568761,108788,109244
1571045,108940,109398
1577320,109369,109829
1581228,109626,110087
1591045,110302,110764
1596041,110642,111105
1601417,111006,111471
1611418,111673,112138
1618093,112114,112580
1623564,112482,112949
1631843,113044,113512
1635429,113293,113763
1642269,113759,114230
1644845,113934,114407
1650098,114275,114749
1654551,114580,115056
1656680,114725,115204
1664137,115217,115697
1670411,115646,116127
1677903,116156,116638
1684508,116629,117112
1688294,116895,117380
1695131,117356,117842
1698810,117610,118098
1703620,117926,118415
1709591,118327,118818
1713920,118633,119125
1716256,118794,119289
1717586,118885,119383
1723371,119270,119769
1728228,119603,120104
1735118,120053,120555
1745123,120726,121228
1752088,121198,121701
1755755,121438,121943
1762502,121895,122401
1772491,122574,123080
1779458,123054,123561
1785222,123454,123962
1790241,123797,124307
1794836,124110,124621
1803950,124729,125241
1808490,125044,125557
1817901,125693,126207
1824844,126156,126671
1831779,126628,127144
1835650,126887,127405
1842452,127355,127874
1849346,127826,128346
1853128,128089,128611
1859943,128562,129085
1863624,128804,129329
1867481,129065,129592
1874357,129533,130061
1881097,129977,130506
1884991,130248,130779
1889548,130558,131090
1895799,130977,131511
1902569,131445,131980
1912561,132118,132653
1919538,132595,133131
1923277,132850,133388
1927232,133116,133655
1931008,133379,133921
1941006,134044,134586
1944796,134300,134844
1954798,134984,135528
1961571,135454,135999
1971568,136128,136673
1981577,136808,137353
1991573,137488,138033
2001575,138171,138716
2008361,138630,139176
2014746,139077,139624
2019244,139393,139942
2022902,139643,140194
2029844,140120,140672
2036649,140580,141133
2043572,141046,141600
2047328,141305,141860
2057075,141969,142525
2063872,142436,142993
2070654,142892,143450
2076978,143317,143876
2079524,143485,144046
2085062,143857,144420
2089675,144170,144734
2095619,144565,145131
2097055,144665,145233
2106176,145268,145837
2112943,145727,146297
2119947,146195,146766
2126810,146647,147219
2133724,147114,147687
2143702,147776,148349
2148785,148114,148688
2154421,148496,149072
2161252,148966,149543
2168058,149437,150015
2170201,149584,150164
2174134,149850,150432
2181105,150320,150903
2186004,150652,151237
2189821,150906,151493
2196631,151350,151938
2200334,151598,152188
2204264,151865,152457
2208069,152115,152709
2215018,152581,153176
2225043,153257,153852
2232028,153730,154326
2235731,153985,154583
2240807,154326,154925
2243213,154492,155094
2246944,154750,155354
2250780,155009,155615
2257738,155482,156089
2267243,156128,156735
2271438,156411,157020
2278437,156887,157497
2285222,157348,157959
2288932,157594,158207
2290298,157688,158303
2293586,157911,158529
2297328,158167,158787
2307335,158830,159450
2317336,159510,160130
2324427,159989,160609
2331011,160439,161061
2340902,161103,161725
2344760,161352,161976
2354585,162028,162652
2361571,162506,163131
2368545,162988,163614
2375394,163449,164076
2385384,164118,164745
2395387,164773,165400
2398601,164992,165621
2404561,165384,166014
2409852,165737,166369
2419849,166419,167051
2422559,166607,167241
2426097,166849,167485
2428049,166974,167613
2431995,167230,167871
2434655,167406,168049
2439852,167748,168393
2443576,168010,168657
2449952,168440,169088
2454293,168734,169384
2458130,168999,169651
2468131,169679,170331
2478127,170347,170999
2481110,170541,171195
2488715,171061,171716
2491451,171236,171893
2497225,171625,172283
2499915,171802,172463
2509921,172485,173146
2516747,172958,173620
2526746,173625,174287
2536737,174301,174963
2543094,174732,175395
2548259,175079,175743
2557295,175703,176368
2559858,175875,176542
2562406,176050,176719
2568873,176489,177160
2572431,176727,177400
2579179,177187,177861
2586123,177662,178337
2593014,178137,178813
2603014,178819,179495
2609222,179241,179918
2616892,179769,180447
2623662,180237,180916
2627390,180489,181170
2629446,180625,181308
2632887,180851,181536
2638903,181258,181945
2642211,181481,182170
2646876,181800,182490
2653406,182243,182935
2660296,182709,183402
2663751,182952,183647
2667742,183214,183911
2674570,183683,184381
2681521,184163,184862
2687339,184564,185264
2692129,184884,185586
2695931,185134,185838
2702757,185604,186309
2709512,186049,186755
2713283,186306,187014
2718686,186680,187389
2727190,187250,187960
2734175,187734,188445
2740958,188189,188901
2746456,188564,189277
2751750,188935,189650
2757355,189319,190035
2762428,189660,190378
2769319,190130,190849
2774226,190462,191182
2780125,190860,191582
2784030,191125,191848
2790702,191578,192303
2795145,191881,192607
2801067,192269,192997
2805046,192549,193279
2811808,193009,193740
2818719,193472,194204
2822880,193753,194486
2831539,194342,195076
2836258,194663,195399
2843021,195132,195869
2853027,195801,196538
2856646,196054,196793
2866644,196721,197460
2873589,197193,197933
2880378,197654,198395
2884263,197913,198656
2888152,198181,198925
2891719,198429,199176
2893911,198579,199328
2899395,198952,199703
2906373,199420,200172
2911655,199777,200530
2918116,200217,200971
2923994,200619,201375
2930873,201082,201839
2937212,201510,202268
2941385,201801,202561
2950367,202407,203167
2958228,202933,203694
2965163,203411,204173
2975167,204092,204854
2985168,204770,205532
2993799,205350,206112
2998881,205687,206451
3005685,206138,206903
3010519,206462,207228
3014248,206712,207480
3023266,207330,208099
3030261,207808,208578
3037028,208275,209046
3047024,208955,209726
3057013,209645,210416
3060640,209895,210668
3064586,210162,210937
3070937,210593,211369
3075286,210890,211668
3082036,211346,212125
3088819,211797,212577
3095697,212253,213034
3101802,212671,213453
3105314,212908,213692
3109136,213163,213949
3115821,213620,214407
3122445,214070,214858
3126869,214376,215166
3131472,214689,215481
3141463,215375,216167
3151470,216064,216856
3155319,216327,217121
3162089,216798,217593
3168923,217264,218060
3175719,217700,218497
3183103,218198,218995
3189373,218616,219415
3193343,218880,219680
3196696,219105,219908
3200436,219365,220170
3204351,219630,220437
3205991,219743,220552
3208768,219934,220746
3214079,220289,221102
3220219,220698,221512
3226358,221107,221923
3230288,221379,222197
3240280,222053,222871
3247052,222510,223329
3250968,222780,223601
3257893,223254,224076
3265558,223783,224605
3271491,224185,225009
3275624,224456,225281
3282138,224889,225716
3287613,225259,226087
3295841,225802,226631
3305823,226465,227294
3312720,226923,227753
3317526,227246,228077
3323513,227661,228494
3330316,228131,228965
3339946,228792,229626
3344069,229066,229902
3352455,229636,230472
3360823,230199,231036
3364763,230464,231303
3371946,230940,231779
3377740,231324,232165
3385379,231853,232695
3395403,232523,233365
3405397,233207,234049
3407076,233320,234164
3412768,233710,234556
3422776,234378,235224
3426110,234598,235446
3433363,235082,235931
3440184,235540,236390
3444351,235824,236675
3450554,236254,237107
3454338,236508,237363
3458204,236767,237624
3468198,237442,238299
3478192,238119,238976
3484391,238542,239400
3491799,239053,239912
3498234,239484,240344
3505675,239989,240850
3509218,240227,241090
3513241,240502,241367
3520035,240968,241834
3526706,241416,242283
3530719,241692,242560
3540241,242345,243214
3544296,242611,243482
3551161,243079,243951
3557973,243533,244406
3564692,243966,244840
3568406,244220,245096
3571108,244400,245278
3577787,244856,245735
3582773,245186,246067
3589750,245654,246536
3599753,246323,247205
3609756,246997,247879
3619758,247685,248567
3629753,248351,249233
3633180,248578,249462
3635995,248774,249660
3641260,249131,250019
3645748,249434,250323
3652828,249924,250814
3658913,250337,251229
3667719,250942,251834
3675834,251495,252388
3685847,252175,253068
3691056,252533,253427
3699747,253134,254029
3702413,253319,254216
3706941,253629,254528
3710857,253897,254798
3713372,254073,254976
3717018,254323,255228
3719035,254457,255365
3729026,255118,256026
3736264,255592,256500
3740250,255856,256766
3746587,256281,257193
3753321,256718,257631
3758711,257074,257988
3764088,257440,258356
3774077,258118,259034
3775917,258246,259164
3779888,258518,259438
3785067,258872,259794
3788806,259129,260053
3792396,259368,260294
3802405,260046,260972
3809216,260502,261429
3818603,261133,262060
3823544,261478,262406
3832867,262106,263035
3837787,262431,263361
3843256,262797,263729
3853264,263484,264416
3863261,264153,265085
3871104,264678,265610
3874672,264911,265845
3883602,265519,266454
3890362,265985,266921
3896257,266387,267324
3903218,266863,267801
3908123,267194,268134
3915097,267666,268607
3925097,268329,269270
3932068,268789,269731
3939838,269322,270264
3946805,269791,270734
3949629,269986,270932
3959627,270650,271596
3965000,271006,271953
3973368,271550,272498
3980590,272046,272994
3987244,272486,273436
3997255,273159,274109
4004181,273622,274573
4014180,274280,275231
4017924,274529,275482
4021659,274783,275738
4027137,275151,276107
4032181,275488,276446
4039071,275959,276918
4044682,276336,277296
4052734,276868,277829
4058631,277268,278230
4063411,277598,278562
4072444,278193,279157
4080303,278728,279693
4090300,279413,280378
4100293,280079,281044
4107196,280540,281506
4114027,280987,281954
4119229,281332,282300
4125634,281778,282747
4130807,282124,283095
4134721,282389,283362
4139497,282715,283690
4143456,282978,283955
4150419,283445,284423
4154277,283704,284684
4161270,284175,285156
4165175,284437,285420
4171948,284877,285861
4179038,285359,286344
4185834,285820,286806
4190832,286148,287135
4199764,286765,287753
4203683,287031,288021
4210524,287500,288491
4217285,287964,288956
4225887,288533,289525
4229993,288810,289804
4234530,289117,290113
4240938,289553,290550
4248025,290038,291036
4252122,290327,291327
4258967,290766,291767
4264753,291154,292156
4272843,291706,292709
4279596,292159,293163
4282911,292382,293388
4286195,292601,293609
4290578,292892,293902
4294593,293156,294168
4301578,293631,294644
4311580,294300,295313
4315976,294597,295611
4323427,295102,296117
4329281,295488,296505
4335376,295905,296923
4337439,296041,297061
4339167,296164,297187
4347239,296703,297727
4350973,296959,297985
4360974,297647,298673
4365781,297970,298997
4368300,298129,299159
4372164,298385,299417
4379167,298867,299900
4385957,299328,300362
4395966,299985,301019
4403755,300506,301540
4406617,300697,301734
4416617,301369,302406
4425615,301975,303012
4431394,302369,303407
4437178,302763,303803
4445870,303343,304383
4453928,303888,304929
4456829,304081,305124
4460899,304360,305405
4466874,304762,305808
4470964,305037,306085
4473872,305237,306287
4478386,305541,306593
4483148,305853,306907
4490040,306329,307384
4496894,306787,307843
4500566,307039,308097
4507365,307491,308550
4514154,307954,309014
4521021,308415,309476
4527990,308886,309948
4534759,309335,310398
4542579,309865,310928
4549081,310306,311370
4555359,310724,311790
4562097,311167,312234
4564158,311307,312376
4572822,311881,312951
4579764,312353,313424
4587287,312859,313930
4590401,313063,314137
4597188,313511,314586
4601388,313797,314873
4607912,314236,315314
4616417,314814,315892
4620007,315062,316142
4626414,315495,316576
4632413,315906,316989
4639190,316358,317442
4645137,316759,317844
4649919,317077,318164
4656704,317534,318622
4662291,317916,319005
4667396,318256,319347
4677389,318933,320024
4687398,319606,320697
4690958,319853,320946
4694942,320125,321220
4699819,320451,321547
4708569,321035,322132
4718578,321702,322799
4725451,322162,323260
4734275,322752,323850
4739586,323114,324213
4749178,323765,324865
4757446,324323,325423
4765463,324859,325960
4771707,325272,326374
4774077,325442,326546
4780381,325871,326977
4785438,326207,327314
4791032,326588,327697
4795104,326868,327978
4801648,327313,328425
4811653,327984,329096
4818472,328444,329557
4822277,328703,329818
4829196,329166,330282
4835993,329613,330730
4841666,330006,331124
4849717,330542,331661
4853781,330814,331934
4863676,331469,332590
4867463,331730,332853
4871329,331987,333112
4874925,332228,333355
4883453,332789,333916
4888817,333160,334289
4894072,333513,334643
4894870,333568,334701
4899943,333905,335040
4906885,334382,335518
4910826,334648,335785
4917495,335104,336243
4924851,335599,336738
4928382,335837,336978
4935398,336305,337447
4944345,336899,338042
4948722,337187,338332
4950022,337274,338421
4954434,337575,338724
4962328,338102,339252
4969823,338611,339762
4976962,339082,340234
4983835,339547,340700
4986248,339704,340859
4986568,339726,340884
4991559,340046,341206
5001556,340720,341880
5009364,341251,342411
5014686,341620,342782
5020738,342030,343193
5029059,342609,343773
5032713,342867,344033
5039508,343339,344506
5046363,343810,344978
5047004,343855,345026
5054401,344365,345536
5058479,344641,345814
5065452,345125,346299
5074416,345734,346909
5080979,346166,347342
5085101,346448,347626
5091859,346908,348087
5101865,347585,348764
5105623,347829,349010
5112600,348294,349476
5119571,348766,349949
5124632,349117,350301
5132090,349630,350815
5136937,349961,351148
5145500,350551,351738
5147682,350705,351895
5152058,350998,352189
5158373,351430,352623
5165147,351881,353075
5172058,352347,353542
5182061,353041,354236
5189018,353513,354709
5195965,353974,355171
5202737,354435,355633
5212744,355117,356315
5222746,355798,356996
5231757,356405,357603
5236438,356716,357916
5243412,357188,358389
5250356,357658,358859
5257031,358103,359306
5260615,358347,359552
5270621,359011,360216
5275943,359380,360586
5281128,359726,360934
5288093,360187,361396
5295880,360714,361923
5301826,361125,362336
5309240,361632,362843
5312428,361840,363054
5317786,362197,363412
5323617,362583,363799
5330003,363026,364244
5336748,363492,364711
5343593,363951,365171
5350521,364414,365635
5355273,364739,365961
5358678,364974,366198
5362787,365250,366476
5366962,365537,366765
5374478,366050,367279
5377828,366271,367502
5382740,366611,367844
5392733,367273,368506
5396423,367527,368762
5401758,367887,369123
5405766,368159,369397
5410969,368530,369770
5411654,368576,369819
5418446,369033,370277
5425428,369505,370750
5432402,369982,371228
5441510,370593,371839
5449371,371113,372360
5456336,371570,372818
5466346,372248,373496
5475020,372853,374101
5483207,373410,374659
5488876,373792,375042
5493823,374137,375389
5502696,374732,375984
5509171,375167,376420
5512485,375389,376644
5518052,375765,377022
5525343,376261,377518
5531944,376701,377960
5535511,376940,378201
5539464,377212,378475
5543255,377470,378734
5549991,377925,379191
5556972,378387,379654
5566977,379065,380332
5576761,379735,381002
5577966,379814,381083
5583418,380193,381464
5591644,380753,382025
5601636,381448,382720
5608767,381932,383204
5611636,382128,383403
5613323,382244,383521
5619396,382650,383929
5625674,383088,384368
5633241,383593,384874
5637069,383854,385137
5640762,384110,385395
5647671,384574,385860
5652694,384919,386206
5661369,385505,386793
5671370,386192,387480
5678233,386661,387950
5688234,387322,388611
5698236,388016,389305
5705090,388483,389773
5713240,389048,390338
5722025,389646,390937
5727143,389995,391287
5732523,390351,391645
5739433,390818,392113
5746325,391280,392576
5753171,391738,393035
5763169,392400,393697
5773171,393079,394376
5780369,393569,394866
5786888,394017,395315
5791157,394309,395609
5792582,394407,395710
5800727,394950,396254
5808188,395449,396754
5816204,395996,397301
5822973,396457,397763
5830747,396968,398275
5837203,397420,398728
5842350,397772,399082
5849344,398252,399563
5854198,398589,399901
5860022,398979,400293
5863890,399250,400566
5867697,399515,400833
5874514,399950,401269
5881417,400421,401741
5885597,400693,402014
5888966,400927,402251
5892882,401193,402519
5899700,401652,402979
5906461,402110,403438
5916465,402805,404133
5923458,403285,404614
5930591,403749,405078
5935677,404084,405415
5938114,404250,405583
5944393,404676,406011
5950008,405059,406395
5958380,405620,406957
5968372,406281,407618
5975342,406753,408091
5977383,406886,408226
5983061,407268,408610
5993062,407962,409304
5999853,408425,409768
6003648,408674,410019
6011414,409202,410547
6017371,409604,410951
6027370,410280,411627
6034326,410752,412100
6041125,411208,412557
6047904,411670,413020
6053097,412009,413360
6061697,412585,413937
6071701,413257,414609
6075548,413521,414874
6082569,413998,415352
6089491,414459,415814
6095935,414894,416251
6099684,415146,416505
6103882,415438,416798
6113375,416105,417466
6120296,416561,417923
6130262,417250,418612
6137169,417717,419080
6142121,418053,419417
6147838,418431,419797
