sum_response_time,number_of_received_responses,number_of_sent_requests
6741,436,438
10592,695,699
17395,1144,1149
24027,1582,1588
27657,1849,1857
31775,2138,2147
35233,2381,2393
39247,2665,2679
42901,2918,2934
45868,3127,3145
46953,3202,3223
54409,3693,3715
56304,3829,3853
60780,4153,4179
68801,4685,4712
75610,5149,5177
85250,5804,5832
86567,5893,5923
93107,6339,6371
96961,6613,6646
100499,6860,6896
107285,7317,7354
110895,7550,7588
114546,7805,7846
124551,8533,8574
128405,8825,8868
137686,9492,9535
142378,9826,9871
149186,10321,10367
155142,10744,10791
159719,11069,11118
166615,11546,11596
170459,11825,11877
177374,12277,12330
178811,12372,12427
184199,12749,12806
187326,12966,13025
189147,13092,13153
195053,13503,13566
199495,13802,13867
206227,14263,14329
209318,14476,14544
210267,14549,14620
211123,14608,14682
218335,15085,15160
221621,15308,15385
222421,15368,15448
226842,15680,15762
230586,15944,16028
235413,16287,16372
241390,16717,16804
245643,17013,17101
255290,17696,17785
262273,18205,18294
265771,18421,18513
272736,18888,18981
278191,19290,19384
283172,19636,19732
290339,20126,20223
293918,20390,20489
301128,20912,21012
308087,21413,21514
318074,22112,22213
321982,22373,22475
326837,22703,22807
330104,22928,23034
333294,23143,23252
337077,23415,23526
343893,23868,23980
349788,24284,24397
351292,24394,24510
355207,24668,24786
361825,25130,25249
362768,25197,25319
366451,25453,25577
370338,25709,25835
373835,25946,26074
379788,26356,26485
384646,26681,26811
386084,26780,26913
388843,26964,27100
395549,27426,27563
401784,27647,27785
405408,27888,28028
406848,27990,28133
416843,28674,28817
423656,29154,29298
430794,29656,29801
437590,30142,30288
441434,30402,30550
451438,31123,31271
455955,31444,31593
460234,31752,31903
465996,32149,32302
472826,32608,32762
479661,33065,33220
486531,33558,33714
496267,34260,34416
497465,34339,34497
503835,34768,34928
506072,34920,35082
511242,35286,35450
514290,35495,35661
518889,35809,35977
522751,36065,36235
529543,36514,36685
537949,37090,37261
543363,37466,37639
552374,38094,38267
557204,38455,38630
561067,38715,38892
571066,39396,39573
576310,39743,39921
579414,39964,40144
579949,40002,40185
583439,40342,40528
587121,40626,40814
590857,40905,41095
592484,41032,41224
596660,41315,41509
599160,41472,41669
604688,41844,42042
607878,42056,42256
611498,42311,42513
619058,42838,43041
626728,43374,43578
633420,43844,44049
638102,44176,44383
644980,44623,44831
649500,44924,45133
655404,45335,45546
662312,45814,46026
668580,46235,46448
670450,46363,46578
676685,46838,47055
686686,47607,47824
690230,47872,48090
696743,48323,48543
701157,48630,48852
708673,49150,49372
714607,49556,49780
718600,49834,50060
728601,50520,50746
735489,51009,51236
739978,51326,51554
746288,51780,52010
753108,52250,52481
757833,52570,52802
763899,52993,53227
771545,53539,53773
776594,53896,54132
781453,54250,54488
782776,54347,54587
783413,54393,54636
793154,55095,55339
796995,55366,55612
800665,55626,55874
805029,55935,56184
806010,56002,56254
811926,56410,56664
818923,56889,57144
822567,57124,57381
828121,57509,57767
830298,57651,57912
832842,57835,58098
837846,58178,58443
843086,58543,58809
846092,58752,59020
852339,59201,59471
859193,59690,59961
865969,60157,60429
872751,60614,60887
879685,61075,61349
886649,61563,61838
893536,62056,62332
901679,62640,62916
908449,63096,63373
911861,63335,63614
915638,63591,63872
921061,63966,64249
923460,64142,64427
928018,64477,64764
929961,64616,64906
936731,65073,65364
943627,65550,65842
950428,66034,66327
954256,66309,66604
958436,66601,66897
962177,66857,67156
967891,67245,67545
974321,67699,68000
976961,67884,68187
980351,68120,68426
984867,68434,68741
990840,68837,69146
1000826,69517,69826
1003347,69688,69999
1004798,69787,70101
1008937,70085,70401
1010891,70229,70547
1012756,70354,70675
1014266,70467,70791
1019333,70813,71138
1023598,71105,71432
1028605,71425,71754
1033935,71799,72129
1038964,72149,72481
1045955,72630,72963
1052962,73109,73443
1058218,73489,73824
1060449,73648,73986
1061755,73742,74082
1064626,73947,74290
1068822,74239,74584
