sum_response_time,number_of_received_responses,number_of_sent_requests
6778,441,443
13661,899,902
19581,1293,1297
26199,1738,1743
31137,2086,2092
40975,2774,2781
50969,3478,3485
54786,3750,3759
61700,4247,4257
65099,4487,4499
66413,4580,4594
70145,4831,4847
77116,5318,5335
83591,5775,5794
93584,6434,6453
103549,7104,7123
106963,7340,7361
108049,7415,7438
114767,7876,7901
121735,8375,8401
125454,8640,8668
134701,9278,9306
139136,9580,9609
142748,9838,9870
147382,10176,10209
150446,10399,10435
156849,10858,10895
158205,10953,10992
161245,11175,11217
165678,11487,11531
172045,11947,11992
174255,12103,12150
178807,12413,12462
183784,12744,12795
186592,12934,12987
187989,13026,13082
191758,13289,13347
195557,13556,13616
199123,13810,13872
203038,14076,14140
211420,14648,14712
215779,14946,15012
220332,15273,15341
221594,15348,15419
227982,15770,15842
234674,16226,16299
241525,16705,16779
245019,16956,17032
249597,17273,17351
256551,17770,17849
260232,18033,18114
263821,18286,18369
265950,18438,18523
274123,19023,19109
281409,19480,19567
288412,19965,20053
292033,20217,20307
294820,20401,20493
301045,20814,20907
303147,20963,21059
307042,21239,21337
311161,21537,21636
317086,21943,22044
321381,22240,22343
329546,22785,22888
332816,23012,23117
333189,23036,23144
334848,23151,23262
338894,23419,23532
341066,23573,23689
341875,23623,23742
347067,23991,24111
349337,24148,24270
356188,24620,24744
359898,24863,24989
363769,25123,25250
370707,25594,25723
373128,25759,25890
376469,25886,26019
382890,26326,26460
385663,26512,26649
389376,26763,26902
390552,26841,26982
392007,26938,27082
396899,27276,27422
400610,27532,27680
402181,27642,27792
408725,28089,28241
416008,28604,28756
422582,29063,29217
429036,29517,29672
429732,29568,29726
439730,30289,30447
445466,30688,30847
450355,31020,31181
456120,31402,31564
457891,31530,31695
462283,31852,32018
468588,32277,32445
473682,32623,32792
476586,32819,32990
481590,33182,33355
486491,33513,33688
493359,33984,34160
501627,34549,34725
503135,34649,34828
509976,35110,35290
515883,35514,35695
521751,35931,36114
528831,36453,36636
535440,36899,37084
541620,37324,37510
545826,37616,37804
550416,37950,38139
556306,38387,38578
557689,38488,38681
560956,38740,38936
567715,39267,39464
576335,39931,40128
580389,40204,40403
585275,40528,40729
592109,41001,41203
597051,41335,41538
601902,41665,41870
604026,41817,42024
607519,42052,42261
611603,42332,42543
614626,42547,42761
624636,43224,43438
627548,43416,43632
635283,43949,44166
639009,44205,44424
642761,44470,44691
646306,44725,44948
649832,44993,45218
656754,45515,45741
663722,46040,46267
669316,46420,46648
672359,46638,46868
679161,47113,47344
681619,47282,47515
685435,47554,47790
691375,47955,48192
695866,48281,48520
700638,48621,48861
703190,48806,49049
708923,49205,49449
716933,49755,50000
726932,50438,50683
731434,50761,51007
740514,51410,51657
747434,51905,52153
754390,52394,52643
761259,52895,53145
764955,53156,53408
767851,53344,53598
769405,53455,53711
773067,53694,53953
774807,53816,54077
781505,54258,54520
789277,54801,55064
794472,55158,55423
799118,55476,55742
801986,55669,55938
807539,56061,56331
812180,56370,56642
813065,56433,56708
813852,56488,56766
821394,57040,57318
826068,57373,57653
834453,57962,58243
841381,58423,58705
848320,58887,59170
851968,59140,59424
861277,59806,60091
865328,60095,60382
872523,60583,60871
879455,61048,61337
886222,61509,61799
893203,61979,62270
898081,62331,62623
903885,62750,63044
907663,63029,63325
914417,63513,63810
921292,63977,64275
927563,64429,64728
934916,64939,65239
938598,65193,65495
943714,65545,65848
949194,65914,66219
956066,66400,66706
959943,66674,66982
960684,66727,67038
967468,67193,67505
971300,67446,67760
977162,67862,68177
980277,68100,68417
981877,68205,68525
983296,68304,68627
987240,68628,68953
994093,69095,69421
999371,69450,69777
1003492,69733,70062
1006755,69962,70293
1010431,70208,70541
1014179,70460,70795
1015371,70545,70883
1020791,70922,71261
1024128,71148,71490
1026139,71289,71633
1028561,71459,71806
1032994,71769,72117
1039293,72185,72535
1044007,72517,72868
1049928,72913,73266
1054053,73199,73553
1057520,73432,73789
1061057,73677,74036
1062881,73798,74159
1064301,73895,74259
1069365,74231,74597
1075708,74684,75051
1079932,74984,75353
1080955,75055,75426
1087685,75519,75892
1093807,75939,76313
1101290,76461,76836
1107603,76906,77282
1111143,77136,77514
1112374,77218,77599
1119202,77693,78075
1123117,77969,78352
1127243,78251,78636
1133463,78675,79062
1139085,79058,79446
1141053,79198,79589
1144945,79466,79859
1148447,79715,80110
1149779,79800,80198
1153473,80060,80460
1157657,80368,80769
1162026,80667,81070
1168133,81074,81479
1169400,81160,81567
1175851,81610,82019
1182682,82106,82516
1186658,82403,82815
1190436,82679,83093
1193749,82912,83328
1197994,83206,83624
1203908,83599,84018
1208508,83907,84328
1218503,84595,85016
1225313,85060,85482
1232892,85586,86008
1238884,85994,86418
1245677,86451,86876
1252610,86918,87344
1256621,87187,87614
1263013,87616,88045
1268452,87984,88414
1271444,88193,88625
1275820,88494,88928
1279815,88756,89192
1284010,89045,89483
1288513,89346,89786
1296164,89857,90297
1302095,90261,90703
1308971,90740,91183
1315918,91209,91653
1322854,91675,92120
1326606,91930,92377
1333574,92400,92848
1339824,92822,93271
1344101,93108,93559
1347967,93364,93817
1357963,94042,94495
1367963,94708,95161
1375622,95220,95673
1378471,95427,95882
1382124,95671,96128
1388295,96099,96558
1395652,96597,97057
1405636,97291,97751
1407329,97407,97869
1413961,97855,98318
1423180,98488,98952
1429975,98966,99431
1432503,99135,99602
1436736,99420,99889
1438059,99510,99982
1444929,99968,100441
1449189,100249,100723
1453043,100512,100988
1459459,100965,101442
1464771,101326,101805
1469884,101677,102158
1473508,101920,102403
1483418,102580,103063
1487267,102844,103329
1494018,103306,103792
1497943,103561,104049
1504869,104043,104532
1509936,104387,104877
1515225,104738,105230
1519068,104997,105491
1523454,105292,105787
1529978,105723,106220
1538195,106270,106767
1546754,106857,107355
1553710,107317,107816
1560689,107779,108279
1564302,108019,108521
1574297,108711,109213
1581094,109166,109669
1586006,109504,110008
1591912,109908,110414
1598669,110365,110872
1605082,110814,111322
1606864,110938,111448
1612790,111344,111856
1616654,111606,112120
1623627,112072,112587
1630425,112523,113039
1637393,113002,113519
1641883,113308,113826
1645056,113517,114038
1648755,113775,114298
1655585,114243,114767
1661665,114644,115169
1669114,115147,115673
1676224,115621,116148
1681571,115976,116504
1687981,116410,116939
1696446,116978,117508
1700738,117273,117805
1704404,117525,118059
1712049,118042,118576
1716004,118305,118841
1721957,118717,119255
1731952,119396,119934
1738927,119866,120405
1746956,120398,120937
1752633,120780,121321
1759398,121240,121782
1764473,121594,122137
1773110,122178,122722
1779862,122631,123176
1789841,123312,123857
1799856,124002,124547
1808145,124561,125106
1812783,124877,125424
1817427,125184,125733
1824264,125655,126205
1834269,126338,126888
1841252,126804,127355
1848204,127277,127829
1852886,127583,128136
1861970,128206,128760
1871179,128825,129379
1875157,129092,129648
1882498,129587,130144
1886816,129884,130442
1896010,130507,131066
1903142,130992,131552
1913146,131687,132247
1916707,131927,132489
1920963,132218,132781
1926113,132565,133130
1929543,132796,133363
1934559,133135,133704
1942898,133711,134280
1948243,134075,134646
1952936,134395,134967
1955825,134595,135170
1962793,135071,135647
1966659,135335,135913
1972571,135736,136315
1980422,136276,136856
1985251,136611,137192
1990313,136950,137533
1994831,137253,137838
2001803,137731,138317
2008768,138189,138776
2015581,138659,139246
2022538,139126,139715
2026364,139380,139971
2033165,139830,140422
2038961,140231,140824
2047010,140773,141367
2052653,141150,141745
2056530,141416,142013
2062701,141828,142426
2066410,142075,142675
2069585,142290,142892
2075607,142697,143301
2081073,143085,143690
2086071,143419,144026
2096058,144087,144694
2103247,144563,145170
2109849,145020,145629
2119836,145691,146300
2126596,146145,146755
2128274,146258,146870
2133168,146587,147201
2137715,146880,147496
2143525,147262,147879
2148456,147589,148208
2155233,148047,148667
2165223,148724,149344
2175184,149389,150009
2177897,149574,150196
2185798,150120,150743
2189616,150376,151001
2196524,150851,151476
2197498,150917,151545
2200988,151144,151775
2207756,151605,152237
2214679,152085,152718
2219416,152395,153029
2225231,152791,153427
2232052,153244,153881
2234869,153435,154074
2239610,153754,154395
2246440,154217,154859
2253373,154688,155331
2260162,155148,155792
2266964,155622,156267
2267695,155669,156317
2274664,156151,156800
2278656,156422,157072
2288397,157097,157748
2292135,157348,158001
2296006,157613,158268
2302886,158062,158718
2307717,158396,159053
2316756,159006,159664
2320615,159265,159925
2330625,159952,160612
2338831,160503,161163
2342824,160762,161424
2346805,161029,161693
2351714,161356,162022
2357057,161718,162385
2363569,162155,162823
2367895,162453,163123
2375127,162940,163611
2379676,163245,163918
2384876,163598,164272
2389746,163932,164608
2394101,164224,164902
2396894,164413,165093
2401654,164735,165417
2405576,164979,165663
2414448,165568,166252
2419726,165907,166592
2423179,166147,166835
2426845,166404,167094
2433838,166868,167559
2440806,167337,168029
2447595,167793,168486
2457601,168467,169160
2464507,168938,169632
2471359,169392,170087
2479389,169946,170641
2488142,170521,171217
2494893,170981,171678
2501427,171425,172123
2508684,171921,172620
2510385,172039,172740
2512833,172209,172913
2517588,172528,173233
2526698,173148,173854
2529912,173364,174072
2534428,173670,174380
2541265,174130,174841
2548146,174599,175311
2556295,175149,175861
2560931,175458,176172
2565828,175791,176507
2572673,176260,176977
2576551,176527,177246
2583444,176994,177714
2588459,177324,178045
2591081,177497,178221
2597928,177963,178688
2606847,178569,179294
2611421,178871,179598
2616903,179229,179957
2622257,179588,180318
2629148,180044,180775
2633565,180351,181083
2639945,180780,181514
2646930,181243,181978
2652301,181616,182352
2657633,181983,182721
2663113,182353,183092
2664928,182475,183217
2674933,183158,183900
2681900,183640,184383
2688877,184112,184856
2698876,184781,185525
2704727,185181,185926
2709465,185501,186248
2716326,185963,186711
2723291,186436,187185
2733292,187119,187868
2743292,187803,188552
2750112,188266,189016
2753966,188530,189282
2763962,189211,189963
2767734,189471,190225
2771578,189730,190486
2778906,190228,190984
2785227,190660,191418
2795220,191345,192103
2802132,191818,192577
2809031,192285,193045
2812021,192491,193253
2819234,192980,193743
2820634,193079,193844
2824411,193334,194102
2828143,193588,194357
2831778,193835,194607
2841767,194506,195278
2848630,194963,195736
2857276,195554,196327
2862461,195906,196681
2869365,196375,197151
2879378,197046,197822
2888883,197694,198470
2893001,197965,198743
2897583,198268,199047
2900381,198463,199245
2904094,198715,199499
2911098,199188,199973
2918490,199684,200469
2924825,200106,200893
2928685,200366,201155
2932310,200619,201410
2935878,200861,201654
2944818,201472,202265
2952749,202005,202799
2960582,202546,203340
2968138,203061,203856
2973283,203414,204211
2979722,203856,204654
2987213,204357,205156
2993126,204757,205557
3001175,205304,206105
3011167,205984,206785
3017985,206436,207238
3024298,206855,207658
3029039,207183,207987
3035376,207608,208414
3039024,207856,208664
3045820,208319,209128
3055815,209003,209812
3061489,209391,210201
3068231,209851,210662
3073257,210185,210998
3077186,210451,211266
3084078,210909,211725
3090879,211365,212182
3098476,211888,212705
3107792,212498,213316
3114544,212956,213775
3123530,213561,214380
3131369,214081,214901
3138343,214561,215382
3148343,215241,216062
3149460,215317,216140
3158888,215949,216773
3168892,216633,217457
3174301,216997,217822
3182512,217545,218371
3186302,217809,218637
3190221,218072,218902
3194205,218346,219177
3199025,218666,219499
3199567,218701,219537
3202287,218882,219721
3209108,219344,220184
3219106,220020,220860
3223208,220287,221128
3232857,220941,221783
3239636,221393,222236
3249644,222051,222894
3253975,222341,223185
3260052,222750,223596
3264172,223026,223873
3270589,223469,224318
3277349,223932,224782
3281063,224181,225033
3282894,224305,225159
3291669,224911,225766
3298223,225368,226224
3299221,225434,226293
3306008,225884,226744
3312885,226343,227204
3317499,226655,227517
3323393,227061,227925
3324597,227138,228004
3331339,227596,228463
3334655,227821,228691
3344648,228494,229364
3354639,229166,230036
3362016,229660,230530
3371507,230306,231177
3378428,230779,231651
3387931,231433,232305
3392420,231732,232605
3401988,232394,233268
3408828,232856,233731
3418212,233492,234367
3422123,233764,234641
3424610,233939,234818
3430084,234294,235175
3437022,234767,235649
3444016,235244,236127
3453240,235863,236746
3457891,236182,237067
3464837,236660,237546
3471816,237122,238009
3478725,237597,238485
3485620,238061,238950
3495603,238744,239633
3505625,239416,240305
3512459,239868,240758
3517807,240229,241120
3522193,240525,241418
3524322,240670,241565
3526206,240798,241696
3531400,241152,242052
3536244,241474,242375
3539023,241660,242564
3545798,242127,243032
3549721,242393,243300
3556676,242850,243758
3560420,243101,244011
3567605,243585,244495
3574178,244034,244946
3581050,244512,245425
3584896,244777,245692
3590714,245176,246092
3595364,245490,246408
3605367,246166,247084
3610257,246513,247432
3619117,247125,248045
3620004,247185,248107
3626626,247650,248574
3635963,248268,249192
3643613,248782,249707
3650564,249248,250174
3656271,249623,250550
3663122,250088,251016
3667983,250413,251343
3674753,250880,251811
3684748,251562,252493
3693679,252150,253081
3695530,252278,253212
3702440,252738,253673
3704176,252850,253787
3709820,253234,254173
3716654,253705,254645
3726629,254375,255315
3730066,254605,255547
3734884,254917,255860
3744323,255556,256500
3748147,255808,256754
3754404,256231,257178
3758278,256494,257443
3765464,256975,257925
3775474,257649,258599
3784021,258221,259171
3792295,258780,259731
3795952,259018,259971
3802765,259478,260432
3810654,260012,260966
3813456,260204,261161
3820262,260663,261621
3830265,261352,262310
3840262,262052,263010
3848470,262602,263560
3853927,262974,263934
3860776,263431,264392
3870777,264103,265064
3874508,264357,265320
3881478,264830,265794
3888235,265287,266252
3891979,265530,266497
3895732,265778,266747
3899717,266041,267012
3906708,266519,267491
3910342,266764,267738
3917100,267222,268197
3927110,267897,268872
3933996,268350,269326
3940916,268807,269784
3949038,269360,270337
3954616,269740,270719
3958127,269979,270960
3961911,270247,271230
3965771,270513,271498
3969541,270758,271745
3973177,271003,271992
3980123,271483,272473
3987016,271932,272923
3990777,272186,273179
3995107,272490,273484
4001508,272909,273905
4007497,273309,274306
4012136,273615,274614
4019020,274085,275085
4025993,274572,275573
4028337,274721,275724
4036497,275261,276265
4040870,275562,276567
4043840,275766,276774
4050637,276216,277225
4060633,276895,277904
4070635,277567,278576
4074404,277821,278832
4078185,278065,279078
4085046,278521,279535
4095038,279190,280204
4099771,279507,280522
4105655,279919,280936
4110519,280244,281262
4116593,280662,281682
4122986,281106,282127
4125910,281296,282319
4130014,281569,282594
4136816,282033,283059
4141409,282345,283373
4145209,282606,283636
4152047,283067,284098
4155641,283307,284340
4165640,283968,285001
4169758,284248,285282
4176436,284705,285741
4186332,285361,286397
4191179,285681,286718
4197179,286092,287131
4204076,286559,287599
4211055,287023,288064
4217154,287436,288478
4221739,287751,288795
4229747,288292,289336
4238694,288890,289935
4245567,289353,290399
4255566,290014,291060
4262544,290501,291548
4272540,291159,292206
4279467,291634,292682
4289475,292320,293368
4293051,292564,293614
4297239,292854,293905
4303784,293298,294351
4313771,293982,295035
4319495,294373,295427
4321379,294493,295550
4327883,294922,295980
4332167,295215,296275
4336062,295480,296542
4345166,296087,297149
4349014,296348,297412
4353699,296660,297726
4357349,296900,297968
4364283,297361,298430
4368256,297626,298697
4375082,298090,299162
4378745,298337,299411
4385809,298811,299885
4392593,299251,300327
4402596,299933,301009
4407177,300244,301321
4411188,300522,301601
4420083,301131,302211
4426960,301582,302663
4433776,302040,303121
4437427,302288,303371
4444247,302752,303837
4447846,302993,304080
4454673,303453,304541
4459297,303772,304861
4462870,304015,305106
4468985,304426,305519
4478991,305078,306171
4484219,305423,306517
4489725,305799,306895
4497250,306301,307397
4504801,306804,307901
4507236,306955,308055
4517236,307620,308720
4520900,307867,308968
4524960,308151,309254
4529357,308451,309556
4536631,308946,310052
4543577,309418,310525
4552309,310017,311125
4562311,310687,311795
4566388,310971,312080
4572989,311413,312524
4582977,312076,313187
4592982,312754,313865
4602680,313395,314506
4609739,313863,314975
4616107,314295,315408
4623439,314805,315919
4627141,315057,316172
4630702,315300,316418
4637683,315761,316880
4644660,316213,317333
4654651,316886,318006
4661546,317342,318463
4665208,317579,318702
4671982,318043,319167
4681988,318709,319833
4690879,319304,320428
4692636,319419,320546
4699426,319892,321020
4707166,320419,321547
4713147,320815,321945
4720104,321285,322416
4726927,321759,322891
4733921,322235,323368
4740866,322698,323832
4747691,323153,324288
4754667,323624,324759
4764637,324297,325433
