sum_response_time,number_of_received_responses,number_of_sent_requests
6757,441,443
13522,903,906
21591,1421,1424
27404,1803,1808
37405,2484,2489
41041,2734,2741
44437,2977,2986
50763,3424,3434
52172,3524,3537
56093,3804,3819
60987,4162,4178
66769,4538,4556
70537,4813,4833
72662,4956,4978
80665,5485,5508
85173,5783,5808
92425,6274,6299
96066,6524,6551
99316,6763,6793
106240,7264,7295
113070,7749,7781
119999,8218,8251
124901,8547,8581
129407,8870,8906
136617,9395,9432
144553,9974,10012
148328,10250,10290
155121,10744,10785
157065,10887,10930
160150,11112,11157
169697,11792,11838
175827,12218,12265
180325,12519,12568
187303,12989,13039
190220,13195,13247
194492,13501,13555
196176,13621,13677
202307,14034,14092
205591,14263,14323
210040,14567,14629
216791,15030,15093
218095,15119,15184
221159,15339,15407
228068,15761,15830
234866,16216,16286
241186,16644,16715
244935,16902,16975
249374,17190,17265
256254,17666,17742
260347,17957,18034
263697,18196,18276
271192,18725,18805
280569,19385,19466
287097,19861,19943
291800,20162,20245
295248,20394,20479
298615,20642,20729
302352,20896,20986
306049,21139,21231
309259,21373,21467
314340,21740,21835
320891,22208,22304
324774,22479,22577
334339,23121,23220
339555,23472,23572
341945,23637,23740
346678,23971,24075
352722,24390,24496
362717,25078,25184
371350,25685,25791
373632,25841,25949
377268,26096,26207
387262,26789,26900
394190,27251,27363
397760,27501,27615
407754,28179,28293
408442,28228,28344
413034,28549,28667
417006,28827,28947
422468,29202,29324
426179,29465,29589
427368,29546,29672
433652,29968,30096
439927,30396,30525
444021,30682,30813
447334,30911,31044
448726,31009,31145
455064,31459,31596
457857,31659,31798
463472,32055,32196
470403,32564,32706
477254,33046,33189
480993,33317,33462
483829,33519,33666
491589,34037,34185
499642,34585,34733
504316,34920,35070
506026,35037,35190
516010,35716,35869
526017,36398,36551
532891,36873,37027
535236,37041,37197
539402,37329,37487
542218,37526,37686
544652,37682,37845
548456,37935,38100
553653,38283,38449
555910,38437,38606
565909,39389,39558
567711,39525,39696
572469,39849,40022
574398,39981,40156
584222,40656,40832
588756,40983,41160
591971,41201,41381
596856,41559,41740
605726,42242,42424
610905,42625,42808
614300,42888,43073
617877,43131,43318
622760,43473,43662
626868,43766,43957
629079,43918,44111
635765,44377,44572
639536,44631,44828
645103,45018,45216
651324,45435,45634
656566,45814,46015
660715,46079,46282
664446,46332,46537
671759,46833,47038
677346,47222,47429
682084,47544,47753
685884,47823,48034
693280,48402,48613
700243,48941,49153
706175,49395,49609
710106,49657,49873
716914,50140,50357
723734,50607,50825
733255,51265,51483
737463,51557,51777
741442,51821,52042
744784,52069,52293
751735,52557,52782
758710,53057,53283
765652,53543,53770
769531,53802,54031
779534,54484,54713
782903,54726,54957
787525,55061,55293
791714,55360,55594
797778,55784,56020
805906,56369,56605
814620,56997,57234
820814,57420,57658
828305,57942,58181
830071,58059,58300
836284,58484,58727
841353,58839,59083
845592,59126,59372
847834,59276,59525
854649,59755,60005
861546,60232,60483
867419,60651,60903
871765,60953,61207
874360,61130,61386
877369,61337,61595
883746,61798,62058
888529,62141,62402
891414,62346,62610
898390,62813,63078
902111,63063,63330
912116,63768,64035
916021,64045,64314
926028,64754,65023
930874,65089,65359
936652,65482,65754
942188,65868,66141
946624,66173,66448
949699,66399,66676
951589,66537,66817
955359,66809,67091
962105,67267,67550
970411,67820,68103
978841,68419,68703
985831,68781,69066
991499,69170,69456
994001,69344,69632
1000478,69778,70068
1007477,70251,70542
1011145,70513,70806
1014941,70777,71072
1015996,70849,71146
1025352,71474,71772
1032218,71945,72243
1035888,72202,72503
1042846,72701,73003
1052854,73423,73725
1059779,73914,74217
1066642,74376,74680
1072894,74797,75102
1074184,74883,75191
1078856,75213,75522
1083301,75497,75808
1084318,75564,75878
1091093,76031,76346
1099114,76572,76888
1102911,76827,77145
1104629,76943,77263
1107353,77135,77458
1112904,77511,77835
1118236,77884,78210
1121941,78135,78463
1128254,78563,78892
1129490,78648,78979
1136304,79104,79437
1146306,79817,80150
1152340,80247,80581
1160048,80778,81113
1163585,81016,81353
1164611,81089,81429
1169541,81434,81775
1174528,81780,82123
1179625,82136,82480
1183102,82373,82720
1189735,82835,83183
1193698,83115,83465
1202865,83743,84093
1204147,83827,84180
1207815,84093,84448
1212399,84414,84770
1217923,84800,85158
1222778,85135,85494
1223897,85216,85578
1227679,85495,85859
1233812,85927,86293
1237040,86163,86531
1238441,86265,86636
1242094,86517,86890
1245785,86776,87151
1250361,87094,87470
1252650,87240,87619
1257006,87539,87920
1259731,87732,88115
1264476,88064,88449
1272139,88620,89005
1275618,88875,89262
1281874,89323,89712
1285486,89571,89962
1294954,90201,90592
1302397,90720,91112
1309337,91185,91578
1316190,91645,92039
1326199,92323,92717
1332984,92780,93175
1336885,93034,93431
1338342,93133,93532
1341336,93337,93739
1349013,93870,94272
1358146,94487,94890
1359710,94601,95006
1362698,94800,95208
1368217,95168,95577
1373443,95522,95933
1377036,95760,96173
1387034,96435,96848
1390990,96707,97122
1394582,96950,97367
1400983,97373,97791
1404425,97607,98027
1408777,97909,98331
1418786,98586,99008
1425774,99060,99482
1432414,99513,99937
1439354,99979,100404
1446298,100466,100892
1453338,100941,101367
1457192,101199,101627
1462756,101578,102008
1466607,101835,102267
1474774,102382,102815
1481764,102857,103291
1484987,103077,103513
1491733,103534,103971
1495807,103804,104243
1500672,104145,104585
1506508,104546,104988
1513388,105012,105455
1520149,105473,105917
1524056,105739,106185
1530941,106207,106654
1537820,106673,107121
1543492,107047,107496
1548440,107381,107831
1557717,108003,108454
1563206,108378,108830
1569016,108779,109233
1579005,109460,109914
1585787,109917,110372
1590106,110222,110678
1596605,110662,111120
1604416,111205,111663
1613148,111794,112253
1617369,112077,112538
1627380,112744,113205
1637374,113409,113870
1644213,113870,114332
1647987,114116,114580
1654588,114559,115024
1660561,114955,115421
1665386,115272,115740
1669135,115527,115997
1675907,115980,116451
1682735,116436,116908
1689680,116900,117373
1695309,117284,117758
1700391,117633,118109
1707277,118107,118584
1717285,118783,119260
1724102,119251,119729
1730877,119709,120188
1735575,120029,120509
1738157,120206,120689
1745458,120718,121201
1755112,121362,121846
1763215,121905,122389
1771860,122496,122981
1775643,122754,123241
1782393,123204,123692
1789162,123665,124154
1792826,123909,124400
1802804,124567,125058
1806437,124811,125304
1810226,125069,125564
1813522,125292,125789
1817771,125583,126082
1827766,126256,126755
1834700,126719,127219
1843636,127324,127824
1851489,127850,128351
1856077,128161,128663
1860045,128435,128939
1868966,129028,129533
1877342,129589,130094
1882604,129955,130462
1888294,130342,130850
1893310,130679,131189
1900126,131151,131662
1906917,131610,132122
1916926,132282,132794
1923870,132754,133267
1930872,133232,133746
1940865,133919,134433
1945646,134245,134760
1951640,134646,135163
1955502,134907,135425
1962276,135349,135869
1967577,135713,136234
1969645,135852,136376
1976526,136312,136837
1986506,136987,137512
1993323,137442,137968
1996807,137672,138200
2000858,137957,138487
2006033,138313,138844
2010421,138609,139142
2014964,138927,139462
2021953,139408,139944
2028744,139872,140409
2034442,140254,140792
2039108,140583,141123
2044105,140917,141458
2052988,141535,142077
2056712,141782,142326
2060597,142044,142590
2067404,142501,143048
2075793,143070,143617
2079480,143324,143873
2085930,143766,144316
2089888,144035,144587
2094984,144384,144938
2097829,144572,145128
2103132,144921,145479
2109947,145391,145950
2119937,146065,146624
2121482,146168,146729
2127433,146566,147129
2129380,146697,147262
2134881,147070,147637
2140279,147433,148001
2148430,148006,148575
2154399,148415,148985
2158475,148694,149266
2165911,149202,149775
2171074,149556,150130
2175115,149846,150422
2183360,150408,150985
2190144,150869,151447
2197103,151347,151926
2200801,151601,152182
2210794,152277,152858
2218643,152792,153373
2222520,153039,153622
2227268,153364,153949
2231506,153643,154230
2235927,153945,154534
2242912,154410,155000
2250565,154926,155516
2259773,155535,156126
2269777,156210,156801
2276768,156686,157278
2280584,156943,157537
2286854,157379,157974
2294351,157895,158491
2298119,158157,158754
2301773,158393,158993
2311760,159061,159661
2321772,159744,160344
2328019,160169,160770
2332517,160473,161076
2342513,161149,161752
2352515,161826,162429
2356331,162080,162685
2363097,162546,163152
2369988,163007,163614
2376840,163480,164088
2383907,163970,164578
2390119,164393,165003
2390975,164451,165064
2392652,164566,165181
2401478,165178,165794
2408489,165656,166273
2416783,166224,166841
2422230,166578,167197
2426099,166847,167468
2436103,167521,168142
2439775,167775,168398
2449774,168467,169090
2458548,169053,169676
2466717,169596,170220
2470583,169850,170476
2480579,170530,171156
2487407,170992,171619
2494165,171453,172081
2500939,171927,172556
2510954,172599,173228
2514543,172845,173476
2521416,173312,173944
2522208,173370,174005
2525195,173562,174199
2532035,174018,174656
2539625,174535,175174
2546374,174983,175623
2556362,175646,176286
2562098,176023,176664
2570268,176583,177225
2574044,176843,177487
2580888,177295,177940
2588068,177783,178428
2591803,178041,178688
2601334,178679,179327
2605045,178933,179583
2611994,179407,180058
2616455,179714,180366
2619557,179921,180576
2624858,180283,180939
2631826,180768,181425
2636958,181125,181784
2640730,181382,182043
2650732,182056,182717
2657534,182520,183182
2662575,182858,183521
2671095,183433,184097
2675218,183711,184376
2681311,184121,184788
2685551,184407,185076
2692364,184871,185541
2696258,185137,185809
2700599,185429,186102
2706631,185838,186513
2713914,186329,187005
2717519,186571,187249
2727516,187246,187924
2737518,187930,188608
2747511,188606,189284
2753151,188995,189674
2758237,189340,190020
2764743,189771,190453
2774736,190452,191134
2782378,190956,191638
2789777,191457,192140
2795362,191842,192527
2799115,192106,192793
2807496,192679,193366
2809635,192812,193502
2814772,193167,193858
2820336,193551,194244
2828682,194130,194823
2837281,194722,195416
2847277,195388,196082
2854220,195858,196553
2861081,196333,197029
2865000,196597,197294
2869006,196863,197562
2872111,197076,197778
2878995,197537,198240
2886990,198084,198787
2892958,198493,199198
2901169,199047,199752
2906917,199435,200142
2916910,200114,200821
2923672,200582,201290
2933661,201270,201978
2937583,201525,202235
2947576,202211,202921
