sum_response_time,number_of_received_responses,number_of_sent_requests
6807,442,444
13666,909,912
18951,1248,1252
21777,1439,1445
27667,1840,1848
32005,2140,2149
38712,2618,2629
41725,2827,2840
46301,3162,3177
49582,3384,3401
50823,3471,3490
54595,3727,3748
58345,3995,4018
63149,4337,4362
65417,4489,4517
72176,4943,4972
78763,5393,5423
85799,5885,5916
88939,6105,6138
96509,6647,6681
101008,6973,7008
107088,7371,7408
110843,7622,7661
120366,8302,8341
123862,8551,8592
126722,8755,8798
128963,8917,8963
133888,9269,9316
137667,9543,9592
145097,10075,10125
150369,10443,10495
157031,10895,10948
160953,11166,11221
165132,11456,11512
170688,11830,11888
175348,12144,12204
179127,12404,12466
185919,12871,12934
194990,13497,13560
198685,13751,13816
205721,14222,14288
205893,14233,14302
207890,14381,14453
209114,14480,14554
217236,15024,15099
222425,15380,15457
228932,15837,15915
232911,16118,16198
239792,16608,16689
240872,16685,16768
247425,17160,17245
248418,17227,17314
254910,17680,17769
261898,18190,18280
266093,18479,18570
272306,19031,19124
274489,19213,19308
279732,19574,19671
284925,19925,20023
290253,20315,20415
294285,20611,20712
300857,21092,21195
310858,21791,21894
320860,22464,22567
325860,22802,22906
326943,22876,22983
329252,23049,23158
332984,23307,23419
339789,23778,23891
346777,24261,24375
350868,24548,24663
354305,24788,24906
360273,25208,25327
364828,25520,25641
371822,25999,26121
378779,26471,26594
382093,26699,26824
386095,26964,27091
388003,27101,27230
391703,27359,27490
395821,27646,27779
398362,27831,27966
401444,28045,28183
404362,28244,28384
408895,28562,28704
414330,28935,29078
419405,29287,29432
423164,29558,29705
426754,29806,29955
430876,30098,30249
437303,30559,30711
441660,30868,31022
445346,31138,31294
448971,31391,31549
455807,31852,32011
459534,32100,32261
466377,32594,32756
470692,32890,33053
480297,33542,33706
483871,33782,33948
490651,34240,34407
496091,34632,34800
498120,34771,34942
501933,35029,35202
506916,35372,35546
514519,35884,36059
518509,36151,36328
521302,36343,36522
524548,36571,36752
530878,37027,37210
534682,37282,37467
541496,37740,37926
545050,37981,38169
548916,38265,38455
550948,38417,38609
555859,38785,38979
560330,39133,39329
567173,39657,39854
571748,40009,40207
577777,40418,40618
581550,40662,40864
585455,40915,41119
590110,41241,41446
598538,41813,42019
602054,42065,42273
603938,42192,42403
607752,42458,42670
617567,43160,43373
619773,43319,43534
624980,43671,43888
634972,44354,44571
640116,44712,44930
645522,45090,45310
652381,45573,45794
656289,45879,46102
663209,46406,46630
671926,47078,47302
677019,47421,47647
683851,47903,48130
690000,48325,48553
694238,48622,48852
698307,48902,49134
705239,49364,49597
708768,49617,49852
718765,50307,50542
721555,50514,50751
726115,50830,51069
733044,51307,51547
739654,51761,52002
743610,52039,52282
