sum_response_time,number_of_received_responses,number_of_sent_requests
3458,234,237
7404,499,504
12148,803,809
17876,1178,1186
24361,1638,1647
27091,1832,1843
30777,2082,2095
35193,2392,2407
39793,2725,2742
41289,2838,2857
47714,3311,3331
51273,3549,3572
54797,3798,3823
56829,3945,3972
65356,4504,4532
69032,4757,4787
73246,5046,5077
76668,5292,5326
86673,6000,6034
93572,6494,6529
97279,6761,6798
101194,7031,7070
108149,7499,7539
114621,7964,8005
121773,8485,8527
128090,8954,8997
129964,9088,9133
136179,9532,9579
143059,10030,10078
149994,10522,10571
159987,11220,11269
163688,11474,11525
169355,11843,11895
171040,11952,12007
172586,12057,12114
175307,12254,12314
178212,12456,12518
181535,12685,12749
185605,12962,13028
190310,13274,13342
195427,13622,13691
201701,14047,14117
207888,14500,14572
211224,14722,14796
215319,14990,15066
221745,15424,15501
229254,15944,16022
235696,16404,16483
237903,16563,16644
244023,16990,17072
250599,17460,17544
256424,17867,17952
261173,18201,18288
268123,18708,18796
269309,18783,18873
278757,19422,19513
282927,19718,19810
286596,19970,20064
292801,20402,20498
300010,20921,21018
306810,21408,21506
311000,21720,21819
314427,21959,22061
318224,22211,22314
323227,22546,22651
325678,22729,22837
326555,22796,22906
331341,23129,23241
338418,23617,23730
343330,23973,24088
344844,24074,24191
346634,24200,24320
351815,24568,24690
357696,24978,25101
359629,25112,25238
363316,25362,25490
367065,25620,25750
375483,26197,26327
379076,26441,26573
384575,26814,26948
391447,27289,27424
395301,27550,27687
402197,28031,28169
410627,28594,28732
412840,28748,28889
419766,29235,29377
424829,29595,29738
427940,29811,29956
433835,30218,30365
437418,30475,30624
441551,30773,30924
450025,31375,31526
451512,31482,31636
455872,31783,31939
465883,32457,32613
472834,32943,33100
476620,33197,33356
481034,33516,33676
486324,33874,34036
491696,34248,34411
495625,34515,34680
497427,34641,34809
499040,34752,34923
504218,35116,35288
512907,35716,35889
518926,36115,36289
526877,36654,36829
533720,37139,37315
541976,37714,37890
550488,38334,38511
557290,38778,38956
561535,39075,39254
569284,39598,39778
572327,39815,39997
577882,40203,40387
582550,40552,40737
588885,41039,41226
598889,41803,41990
605781,42324,42512
612028,42745,42934
614728,42934,43125
619978,43296,43489
624941,43624,43818
628562,43879,44075
632822,44177,44375
635458,44356,44556
641877,44867,45069
648773,45351,45554
658777,46028,46231
663553,46344,46548
672070,46933,47138
675199,47160,47367
676775,47269,47479
680441,47535,47747
687209,48058,48271
694107,48592,48806
697726,48863,49079
704196,49310,49527
708416,49613,49832
715262,50086,50306
725017,50755,50975
731685,51226,51447
734546,51415,51638
739798,51792,52017
746755,52284,52510
750433,52549,52777
754180,52816,53046
759565,53187,53418
764905,53546,53779
768486,53799,54034
770519,53946,54183
773964,54192,54431
777560,54456,54697
783641,54893,55136
790176,55357,55601
797382,55855,56100
804373,56349,56595
810040,56736,56983
813225,56954,57203
815998,57141,57393
819682,57405,57659
821792,57549,57805
822694,57612,57871
823795,57692,57954
825165,57790,58055
828692,58029,58296
831289,58209,58478
833796,58382,58654
843790,58984,59256
850749,59483,59756
855450,59816,60090
858300,60009,60286
863366,60346,60624
869381,60767,61046
872827,61012,61294
880973,61595,61877
883531,61772,62057
887433,62043,62330
889877,62218,62507
894733,62546,62837
898294,62799,63092
902277,63081,63376
906351,63363,63659
916052,64034,64331
922951,64503,64801
932942,65221,65519
939930,65708,66007
943964,65986,66286
949100,66334,66636
954458,66697,67001
964449,67394,67698
968793,67700,68005
975257,68164,68471
977490,68324,68633
985820,68884,69194
992782,69355,69666
999780,69863,70175
1005818,70299,70612
1007462,70413,70728
1015449,70995,71311
1021200,71368,71686
1028095,71836,72155
1031836,72097,72418
1038678,72568,72890
1041401,72753,73077
1044541,72960,73286
1048879,73261,73589
1053576,73578,73908
1056481,73786,74118
1061747,74151,74485
1067598,74559,74894
1073051,74934,75270
1075639,75107,75446
1076677,75176,75518
1083610,75639,75982
1090486,76112,76456
1097391,76578,76923
1102500,76940,77286
1108201,77344,77692
1113836,77730,78079
1118747,78059,78410
1125725,78551,78903
1126471,78601,78955
1133271,79078,79434
1138137,79420,79777
1142965,79752,80111
1150535,80280,80640
1157414,80754,81114
1159533,80897,81260
1164411,81244,81609
1168705,81551,81918
1174965,81992,82360
1180573,82378,82747
1188042,82889,83259
1190150,83028,83401
1192158,83169,83544
1197552,83549,83926
1198534,83618,83998
1201194,83798,84180
1209223,84347,84730
1216155,84837,85221
1219164,85045,85431
1221911,85226,85614
1227419,85620,86010
1234384,86110,86501
1238209,86384,86777
1242620,86716,87110
1245645,86938,87334
1252328,87418,87816
1259244,87881,88280
1265963,88335,88735
1269381,88566,88968
1272612,88783,89187
1277394,89098,89504
1287387,89781,90187
1294148,90229,90636
1298751,90545,90953
1301758,90758,91169
1308571,91215,91627
1310024,91320,91734
1312858,91514,91930
1319618,91978,92396
1328072,92554,92972
1332154,92829,93249
1337423,93187,93608
1343929,93620,94043
1347682,93869,94294
1354680,94352,94778
1358392,94607,95034
1364632,95035,95464
1368669,95306,95737
1375412,95766,96198
1385407,96442,96874
1392199,96901,97334
1398964,97362,97796
1403750,97680,98115
1412638,98287,98723
1416257,98532,98970
1419964,98771,99211
1426756,99236,99677
1432114,99594,100036
1437324,99942,100386
1447313,100615,101059
1457315,101286,101730
1467318,101978,102422
1477031,102635,103079
1482152,102984,103429
1485181,103186,103633
1491837,103632,104081
1498599,104088,104538
1503226,104402,104853
1506513,104623,105076
1509945,104857,105313
1519951,105529,105985
1526721,106007,106464
1536723,106675,107132
1543636,107144,107602
1546382,107331,107791
1554339,107859,108320
1557992,108104,108567
1567990,108788,109251
1575561,109287,109750
1584867,109932,110396
1591602,110385,110850
1598929,110885,111350
1603358,111177,111644
1612217,111766,112234
1616054,112020,112490
1626058,112696,113166
1636060,113384,113854
1639734,113629,114101
1646728,114104,114577
1653621,114560,115034
1660511,115025,115500
1667445,115490,115966
1672250,115809,116286
1675149,116005,116485
1685149,116692,117172
1691477,117134,117615
1695678,117421,117904
1699344,117677,118162
1709347,118360,118845
1716158,118824,119310
1723007,119294,119781
1727317,119588,120076
1732665,119942,120432
1737388,120255,120747
1743643,120675,121168
1747986,120969,121464
1754820,121428,121924
1758344,121664,122162
1765109,122120,122619
1771985,122580,123080
1778808,123042,123543
1785783,123527,124029
1792683,123982,124485
1796007,124206,124711
1801322,124561,125067
1806840,124932,125440
1811528,125254,125763
1817662,125678,126189
1827671,126356,126867
1832492,126679,127191
1838600,127084,127597
1843681,127430,127945
1849118,127812,128329
1856005,128284,128802
1862812,128744,129263
1869591,129221,129741
1873290,129469,129991
1877861,129780,130303
1883924,130184,130709
1888229,130470,130996
1891652,130703,131232
1898449,131162,131692
1902042,131409,131941
1905784,131663,132197
1909695,131929,132464
1915231,132312,132849
1923381,132862,133400
1930380,133334,133873
1934262,133598,134139
1941616,134096,134637
1948092,134539,135082
1958094,135224,135767
1968090,135917,136460
1975554,136412,136955
1982963,136911,137455
1985647,137093,137640
1994019,137667,138214
1998318,137957,138506
2002855,138264,138815
2006453,138516,139069
2013356,138988,139542
2018989,139375,139930
2024128,139725,140282
2030930,140182,140740
2033756,140375,140935
2039995,140790,141351
2045318,141148,141711
2052061,141598,142162
2055712,141837,142403
2060886,142188,142755
2069432,142749,143317
2076384,143232,143801
2083362,143700,144270
2091141,144216,144786
2097044,144610,145182
2101056,144875,145448
2108022,145345,145919
2114939,145818,146393
2124642,146486,147062
2132471,147002,147578
2137574,147344,147922
2142091,147645,148225
2148893,148100,148681
2156100,148602,149183
2161007,148939,149522
2166259,149291,149876
2173020,149754,150340
2179999,150235,150821
2189858,150899,151486
2195400,151252,151840
2200554,151593,152183
2206342,151987,152578
2209200,152175,152768
2218057,152769,153363
2223775,153157,153752
2226551,153345,153942
2232565,153750,154349
2242433,154415,155014
2244499,154556,155157
2250117,154937,155540
2258623,155536,156139
2260713,155680,156286
2264519,155932,156539
2271192,156368,156977
2278114,156835,157445
2284925,157299,157910
2288741,157560,158173
2295664,158039,158653
2302405,158500,159115
2309687,158992,159607
2316199,159421,160038
2323022,159889,160507
2333016,160570,161188
2339982,161037,161656
2343827,161296,161916
2353601,161950,162571
2360394,162413,163035
2364291,162679,163303
2371082,163147,163772
2376183,163501,164127
2384747,164080,164707
2388217,164305,164934
2392210,164576,165207
2399098,165045,165677
2402735,165303,165937
2407762,165651,166286
2408935,165730,166368
2414067,166072,166712
2417851,166322,166964
2421651,166586,167230
2428641,167053,167698
2435617,167536,168182
2442372,168005,168652
2446145,168257,168906
2449885,168503,169154
2455788,168900,169552
2460535,169226,169880
2470530,169900,170554
2475949,170262,170917
2481350,170627,171283
2491278,171280,171937
2501268,171942,172599
2507787,172372,173030
2511699,172633,173293
2518634,173109,173770
2523229,173423,174085
2529358,173842,174506
2539362,174516,175180
2543082,174760,175426
2553083,175455,176121
2560027,175925,176591
2563713,176185,176853
2573576,176847,177516
2580326,177292,177962
2586619,177713,178384
2593971,178217,178889
2598020,178491,179164
2604049,178907,179582
2611449,179408,180084
2616453,179757,180434
2624425,180296,180974
2626130,180417,181097
2632839,180866,181548
2639784,181335,182018
2646770,181812,182496
2656780,182487,183171
2665524,183069,183753
2670511,183413,184099
2674362,183667,184354
2681210,184129,184818
2682750,184233,184924
2688445,184608,185301
2695246,185080,185774
2702185,185557,186252
2709176,186020,186716
2712885,186272,186970
2716554,186520,187220
2723511,186984,187685
2730357,187445,188147
2735455,187807,188510
2741127,188193,188898
2746340,188553,189259
2751646,188911,189619
2758496,189380,190089
2768491,190070,190779
2773954,190443,191153
2779039,190787,191499
2785895,191255,191967
2792598,191709,192423
2801062,192292,193006
2806409,192655,193371
2813269,193113,193830
2819825,193561,194279
2824003,193844,194564
2830947,194305,195026
2837756,194766,195488
2841637,195032,195756
2848613,195501,196226
2850778,195651,196378
2857349,196098,196826
2866178,196711,197440
2870910,197028,197758
2879771,197633,198364
2883765,197894,198627
2890577,198356,199090
2897384,198815,199550
2906942,199466,200201
2913887,199936,200672
2915658,200058,200796
2921590,200470,201210
2924939,200701,201443
2931335,201139,201882
2934865,201381,202126
2940173,201756,202503
2947134,202238,202986
2953576,202673,203422
2958108,202979,203729
2967729,203641,204392
2976713,204257,205008
2981360,204570,205323
2985245,204838,205593
2992152,205311,206067
2996070,205576,206334
3002824,206047,206806
3009710,206518,207278
3019720,207191,207951
3023539,207462,208224
3031293,207986,208748
3037214,208403,209167
3042234,208738,209503
3047808,209122,209889
3054600,209588,210356
3061536,210061,210830
3070476,210672,211441
3074114,210916,211687
3081524,211418,212190
3081649,211427,212202
3082132,211460,212238
3088684,211894,212673
3094003,212250,213030
3097901,212513,213296
3100768,212707,213492
3108466,213225,214011
3114470,213637,214424
3120507,214051,214839
3128217,214577,215366
3132822,214886,215677
3136455,215140,215933
3144069,215657,216450
3153438,216266,217060
3157815,216568,217363
3164491,217031,217827
3174153,217668,218465
3181013,218132,218930
3186922,218527,219326
3191671,218847,219648
3195457,219101,219904
3202230,219572,220376
3212229,220242,221046
3222230,220922,221726
3228976,221373,222178
3238976,222040,222845
3242795,222300,223107
3249785,222768,223576
3259791,223439,224247
3266647,223907,224716
3276654,224576,225385
3283470,225053,225863
3290436,225538,226349
3298084,226064,226875
3305012,226525,227337
3314219,227151,227964
3320999,227602,228416
3331002,228275,229089
3337797,228718,229533
3344649,229167,229983
3351249,229612,230429
3358500,230106,230924
3368502,230798,231616
3375409,231271,232090
3379175,231528,232349
3383405,231810,232632
3392632,232451,233274
3399978,232946,233770
3406703,233408,234233
3410077,233635,234462
3415355,233986,234814
3420807,234358,235187
3430795,235040,235870
3437599,235500,236331
3442498,235834,236666
3445960,236057,236891
3451860,236454,237290
3458683,236918,237755
3465460,237390,238228
3475458,238061,238899
3479139,238310,239150
3489139,238996,239836
3495402,239413,240254
3499555,239694,240537
3504628,240032,240876
3510149,240407,241253
3516419,240836,241683
3520745,241133,241982
3527490,241588,242438
3537488,242273,243123
3544246,242724,243575
3551876,243239,244090
3558089,243662,244515
3566751,244261,245114
3571795,244601,245456
3578824,245084,245940
3585383,245523,246380
3589448,245788,246647
3596201,246247,247107
3602968,246700,247561
3610436,247205,248066
3616617,247625,248488
3623619,248097,248961
3630441,248562,249427
3639262,249150,250015
3643879,249463,250330
3647748,249733,250602
3651652,249999,250870
3657210,250374,251246
3662184,250705,251579
3666130,250965,251841
3673006,251429,252306
3679909,251897,252775
3684840,252230,253109
3692505,252743,253623
3695985,252986,253868
3704110,253536,254419
3711053,254003,254887
3717954,254484,255369
3724944,254962,255848
3730915,255370,256257
3731862,255436,256326
3736292,255727,256619
3743219,256201,257094
3750006,256657,257551
3755618,257030,257925
3760456,257353,258250
3763336,257547,258446
3765494,257696,258597
3774851,258332,259234
3781696,258786,259689
3790300,259358,260261
3795477,259697,260602
3802402,260171,261077
3809162,260634,261541
3819164,261331,262238
3822726,261570,262479
3826651,261844,262755
3836657,262517,263428
3843635,262998,263910
3848124,263297,264210
3856354,263848,264762
3861929,264227,265142
3868211,264651,265568
3873386,265000,265918
3878846,265371,266291
3885609,265834,266755
3892448,266292,267214
3900681,266836,267758
3906215,267213,268137
3913080,267689,268614
3917690,268010,268936
3922692,268344,269272
3929652,268823,269752
3937631,269360,270290
3938853,269444,270376
3943287,269733,270667
3949198,270123,271059
3954079,270460,271397
3959865,270860,271799
3961269,270954,271895
3967404,271366,272309
3974187,271802,272746
