sum_response_time,number_of_received_responses,number_of_sent_requests
368,25,29
4021,276,282
11027,730,737
17795,1175,1183
20788,1391,1401
28386,1924,1935
31994,2192,2205
36314,2499,2513
39496,2723,2740
41032,2834,2853
44435,3087,3108
50832,3524,3547
54835,3810,3835
61816,4294,4320
66779,4619,4646
69476,4802,4832
72945,5036,5068
76760,5306,5340
80603,5590,5626
87524,6089,6126
91248,6353,6392
98171,6826,6866
106449,7376,7416
111849,7763,7805
118531,8032,8075
125039,8506,8550
132472,9043,9088
139365,9533,9579
143299,9816,9864
150226,10305,10354
153888,10566,10617
157457,10811,10864
160426,11014,11069
162925,11189,11246
166506,11440,11499
172429,11855,11916
176069,12106,12169
182426,12537,12601
185986,12787,12853
189682,13035,13103
192875,13257,13327
199545,13699,13770
204820,13921,13994
206116,14009,14085
216118,14673,14749
226122,15361,15437
233095,15851,15928
236550,16102,16181
240782,16394,16475
247689,16878,16960
256626,17524,17606
262826,17964,18047
268337,18346,18431
278317,19068,19153
282017,19294,19380
287077,19644,19732
289245,19796,19886
296037,20087,20179
299686,20326,20420
304220,20658,20753
310368,21096,21193
311541,21184,21283
321088,21839,21939
331088,22517,22617
336282,22864,22965
339107,23060,23163
345402,23493,23598
352285,23981,24087
355394,24210,24318
359903,24529,24639
368306,25100,25210
371861,25347,25459
377309,25731,25845
381594,26021,26136
391077,26683,26799
392396,26771,26889
395400,26975,27096
402125,27427,27549
409069,27908,28031
410865,28036,28161
414966,28326,28453
417925,28541,28670
421771,28809,28940
428331,29244,29377
435220,29714,29848
442105,30186,30321
446278,30486,30622
451258,30830,30968
454685,31066,31206
462418,31618,31759
463808,31712,31856
468060,32014,32160
474819,32507,32654
477466,32693,32842
480769,32916,33067
482798,33058,33212
486596,33325,33481
490491,33608,33766
497374,34078,34237
504125,34532,34692
508360,34822,34983
511291,35031,35195
514440,35251,35417
517267,35449,35617
519761,35615,35786
525712,36002,36174
530558,36325,36499
534360,36590,36766
538218,36861,37039
542939,37197,37376
545858,37397,37579
555873,38072,38254
559531,38324,38508
567133,38861,39045
567583,38893,39080
568993,38997,39187
577863,39677,39868
587864,40438,40629
592370,40779,40971
594328,40912,41107
597540,41138,41335
598244,41186,41386
604363,41605,41806
608748,41829,42032
610287,41935,42141
615230,42281,42489
619723,42598,42807
628621,43234,43444
632818,43506,43718
637599,43820,44033
640296,44002,44218
647106,44475,44692
650896,44727,44946
655318,45050,45270
660700,45467,45689
665127,45809,46033
675130,46566,46790
678581,46808,47034
680910,46973,47201
683713,47164,47395
690483,47622,47854
700482,48322,48554
706056,48700,48933
711235,49060,49295
714393,49284,49521
718674,49585,49824
724321,49977,50217
732404,50534,50775
738287,50936,51178
743052,51277,51521
746973,51563,51809
753963,52068,52315
760738,52557,52805
764831,52854,53103
771601,53352,53602
778068,53817,54069
779655,53928,54182
785537,54325,54581
790593,54678,54935
799642,55283,55541
806624,55758,56017
810000,55985,56246
814140,56269,56532
820712,56721,56985
825353,57038,57303
834746,57678,57944
843040,58254,58520
845534,58425,58694
852993,58973,59242
860012,59476,59746
865798,59878,60150
869918,60152,60426
873655,60406,60682
880503,60884,61161
887486,61390,61668
897185,62083,62361
898887,62199,62479
905144,62619,62901
910521,62996,63279
915844,63351,63636
922524,63841,64127
926464,64135,64423
930025,64392,64682
937151,64877,65168
946672,65522,65813
947868,65604,65898
951749,65881,66177
958593,66359,66656
961001,66521,66820
968143,67001,67301
972961,67349,67651
977880,67694,67997
983641,68122,68427
993627,68816,69121
1000466,69271,69577
1004318,69531,69838
1010068,69926,70235
1017078,70428,70738
1021554,70745,71057
1027895,71199,71512
1031491,71448,71763
1033066,71564,71881
1036801,71824,72144
1046800,72517,72837
1052767,72913,73234
1053194,72941,73265
1057345,73230,73556
1058442,73298,73627
1060722,73464,73795
1064894,73755,74088
1066643,73879,74215
1071347,74201,74539
1078038,74658,74997
1085031,75135,75475
1091884,75600,75941
1092592,75650,75993
1099128,76087,76432
1100121,76160,76508
1106878,76641,76990
1113752,77131,77481
1120379,77578,77929
1124040,77836,78189
1128520,78154,78509
1131700,78373,78730
1135561,78642,79001
1139262,78900,79261
1143564,79207,79570
1148511,79548,79912
1151184,79731,80098
1156015,80069,80437
1160321,80370,80740
1168732,80973,81344
1170373,81095,81468
1173136,81281,81657
1178000,81607,81984
1179422,81703,82083
1184135,82034,82416
1185106,82102,82487
1188935,82361,82748
1189514,82401,82790
1196175,82853,83244
1200752,83174,83566
1201506,83222,83617
1205095,83473,83870
1208086,83683,84083
1209632,83793,84195
1216070,84267,84671
1219838,84536,84942
1226733,85033,85440
1227826,85106,85515
1230919,85317,85729
1237736,85783,86196
1247724,86463,86876
1257727,87126,87539
1267723,87804,88217
1274491,88261,88675
1281490,88729,89144
1288291,89175,89591
1295110,89634,90051
1302070,90117,90534
1305733,90370,90790
1312208,90808,91229
1313203,90875,91298
1318268,91217,91642
1323365,91555,91982
1331284,92074,92501
1337075,92458,92887
1343942,92938,93368
1353935,93634,94064
1360514,94075,94506
1363994,94306,94739
1368312,94602,95037
1373999,94986,95422
1378841,95308,95746
1385758,95779,96218
1389589,96042,96483
1399593,96727,97168
1409578,97396,97837
1416523,97857,98299
1420196,98107,98551
1426949,98557,99002
1430917,98820,99267
1437792,99278,99726
1444666,99744,100193
1451618,100215,100665
1457666,100627,101078
1462370,100943,101396
1469155,101405,101859
1475947,101868,102323
1479690,102121,102578
1486543,102582,103040
1493409,103039,103498
1495079,103150,103611
1500972,103555,104018
1507945,104029,104493
1514546,104477,104942
1521688,104964,105430
1524671,105160,105628
1532352,105682,106151
1539160,106145,106615
1542890,106397,106869
1550491,106903,107375
1554465,107181,107655
1559951,107552,108028
1564556,107868,108345
1567880,108093,108573
1571842,108356,108838
1581821,109021,109503
1590600,109608,110090
1592546,109740,110224
1599173,110182,110668
1602528,110410,110898
1607013,110704,111193
1613495,111145,111636
1617328,111400,111893
1624222,111864,112358
1628169,112124,112620
1635122,112601,113098
1642343,113099,113596
1651904,113750,114248
1658646,114214,114713
1662389,114479,114980
1671062,115063,115564
1673042,115198,115702
1677376,115502,116007
1681183,115755,116262
1682495,115838,116348
1688114,116220,116732
1691841,116479,116993
1695150,116705,117221
1696232,116779,117298
1700189,117044,117565
1707095,117505,118027
1713169,117918,118441
1717635,118225,118750
1724505,118691,119217
1727135,118873,119401
1733471,119289,119818
1738088,119602,120133
1744360,120027,120559
1749662,120386,120920
1753337,120640,121176
1756052,120828,121366
1763954,121357,121896
1770802,121823,122363
1774478,122074,122616
1780150,122459,123002
1784756,122774,123319
1792219,123290,123836
1798948,123747,124294
1804155,124105,124653
1811803,124614,125163
1819589,125129,125679
1826347,125599,126150
1833275,126066,126618
1840261,126536,127089
1847313,127018,127571
1854044,127462,128017
1861025,127937,128493
1864019,128143,128701
1868414,128439,128999
1875327,128908,129469
1879120,129158,129721
1889105,129833,130396
1896080,130297,130861
1905289,130927,131491
1907708,131091,131657
1914858,131571,132138
1920525,131954,132523
1925905,132316,132886
1931009,132659,133231
1941006,133360,133932
1951010,134047,134619
1955991,134387,134960
1961486,134759,135334
1966622,135104,135680
1972256,135486,136064
1975974,135741,136321
1985777,136415,136995
1989788,136687,137269
1996766,137162,137745
2001966,137507,138091
2007434,137877,138463
2014200,138324,138911
2017994,138587,139176
2024745,139036,139626
2028575,139299,139891
2032927,139595,140188
2039090,140012,140607
2045845,140456,141052
2052669,140907,141504
2057813,141262,141860
2062740,141585,142185
2067236,141883,142485
2075241,142429,143031
2078778,142657,143261
2084741,143062,143668
2087725,143261,143869
2092303,143571,144181
2098024,143959,144570
2102168,144247,144860
2106604,144552,145167
2110613,144823,145440
2117464,145282,145900
2127468,145967,146585
2131265,146224,146844
2135650,146520,147141
2141771,146930,147553
2148637,147400,148024
2158627,148082,148706
2168640,148756,149380
2176820,149310,149934
2183372,149756,150381
2190901,150285,150911
2196028,150629,151257
2196776,150677,151307
2206601,151343,151974
2216602,152015,152646
2223534,152485,153117
2230497,152957,153590
2234954,153268,153902
2244361,153906,154541
2251144,154365,155001
2261152,155022,155658
2268031,155483,156120
2271923,155745,156384
2281925,156427,157066
2289030,156910,157549
2295656,157352,157993
2298457,157542,158185
2303202,157865,158509
2309099,158274,158920
2310801,158386,159035
2317550,158831,159481
2327555,159494,160144
2332699,159849,160500
2341319,160414,161066
2349578,160987,161639
2355110,161365,162019
2358881,161615,162271
2364236,161962,162619
2372677,162516,163174
2382672,163189,163847
2386487,163437,164097
2394525,163988,164648
2399052,164299,164961
2407055,164841,165504
2413809,165306,165970
2420642,165753,166418
2424570,166016,166683
2431496,166479,167147
2441507,167140,167808
2448427,167604,168273
2452391,167860,168531
2456225,168114,168787
2460512,168397,169071
2466900,168835,169511
2476895,169524,170200
2480445,169754,170432
2484294,170010,170690
2490753,170445,171126
2494869,170724,171407
2497164,170886,171571
2505442,171447,172133
2509837,171752,172439
2514274,172051,172740
2520078,172444,173135
2530081,173131,173822
2533893,173397,174089
2543801,174072,174765
2550766,174549,175243
2555906,174903,175598
2559094,175113,175810
2565291,175535,176234
2569461,175814,176514
2578123,176393,177094
2583943,176779,177481
2592951,177384,178087
2599752,177843,178547
2606708,178308,179013
2613612,178782,179488
2620359,179233,179940
2627248,179704,180412
2637245,180382,181090
2643374,180813,181522
2646151,180999,181710
2654528,181567,182279
2661511,182043,182756
2665246,182299,183014
2670539,182656,183372
2675751,182996,183714
2685756,183671,184389
2691822,184096,184815
2694543,184273,184994
2699820,184638,185361
2703814,184912,185637
2712406,185502,186227
2714450,185644,186372
2721244,186096,186825
2728000,186573,187303
2734851,187032,187763
2739196,187324,188056
2744245,187668,188402
2749259,188010,188745
2758362,188612,189348
2765542,189098,189835
2772720,189582,190320
2779287,190032,190771
2783341,190297,191038
2793340,190970,191711
2800708,191468,192209
2807188,191907,192650
2813968,192368,193112
2818761,192690,193435
2827593,193288,194034
2833348,193669,194416
2841447,194211,194959
2851312,194889,195637
2858425,195374,196123
2865408,195841,196591
2872376,196312,197063
2876297,196583,197336
2881317,196932,197686
2890039,197527,198282
2900045,198196,198951
2906885,198658,199414
2910703,198923,199681
2919018,199491,200249
2921191,199637,200398
2927877,200095,200857
2934924,200575,201338
2941906,201041,201805
2951288,201678,202442
2955884,201998,202764
2959642,202255,203023
2966735,202726,203494
2973187,203156,203926
2979825,203597,204368
2980903,203671,204445
2987666,204134,204909
2993298,204516,205292
2993593,204538,205317
2999026,204899,205680
3004450,205280,206062
3011234,205738,206521
3018974,206271,207055
3022407,206502,207288
3030233,207022,207809
3037174,207492,208280
3040990,207751,208541
3044803,208006,208798
3053356,208564,209356
3055485,208702,209496
3062237,209164,209960
3072235,209836,210632
3079086,210302,211099
3085058,210708,211506
3092778,211238,212037
3098495,211625,212425
3101674,211838,212640
3107025,212206,213010
3112854,212595,213400
3120932,213134,213940
3130924,213801,214607
3137893,214277,215084
3141625,214517,215326
3150515,215117,215926
3154302,215368,216179
3159171,215692,216505
3162922,215946,216761
3170262,216446,217261
3179749,217098,217914
3186906,217578,218394
3193523,218025,218843
3200297,218477,219296
3204815,218779,219599
3210881,219181,220003
3217675,219639,220462
3224603,220111,220935
3228267,220351,221177
3238270,221040,221866
3245001,221502,222329
3251944,221987,222815
3258730,222446,223275
3268735,223123,223952
3273701,223452,224282
3276034,223613,224446
3281692,223998,224832
3286698,224328,225164
3290159,224565,225403
3294193,224842,225682
3301100,225321,226162
3307668,225781,226623
3314960,226281,227124
3324961,226945,227788
3329204,227249,228093
3335450,227679,228525
3342208,228143,228990
3343659,228237,229086
3349384,228623,229474
3356275,229090,229942
3363046,229538,230391
