sum_response_time,number_of_received_responses,number_of_sent_requests
9993,655,656
18687,1236,1237
25101,1663,1665
27340,1813,1818
30978,2055,2061
40883,2748,2755
44745,3025,3033
50570,3437,3447
51926,3530,3543
56056,3831,3845
59941,4122,4138
66366,4550,4568
73575,5061,5080
77498,5334,5355
84464,5783,5805
91217,6234,6257
97062,6636,6660
101749,6958,6984
106290,7255,7282
112582,7708,7737
116236,7969,8000
120157,8233,8266
125249,8568,8602
130736,8960,8996
137558,9465,9502
146912,10149,10186
150630,10418,10457
155037,10727,10768
162030,11228,11270
165755,11483,11527
168821,11705,11751
175450,12150,12197
176653,12234,12284
180219,12473,12525
183903,12724,12778
187669,12982,13038
190984,13209,13267
195631,13531,13590
198594,13733,13795
205517,14200,14263
215527,14884,14947
220373,15210,15274
223044,15399,15466
224940,15527,15596
233935,16123,16193
243406,16766,16836
250888,17279,17350
254736,17540,17613
258431,17804,17879
265410,18292,18368
266184,18345,18423
273559,18863,18942
279271,19263,19344
283569,19575,19658
288944,19913,19997
292219,20132,20218
297584,20523,20610
304259,20795,20884
307794,21029,21120
311927,21332,21425
321926,22053,22146
328802,22549,22643
335793,23037,23132
342578,23487,23583
344804,23643,23741
345653,23701,23802
351089,24087,24189
355766,24409,24513
356920,24486,24593
358591,24602,24712
365524,25085,25196
369305,25361,25474
372173,25563,25678
376913,25885,26002
383730,26351,26469
385004,26439,26559
388323,26663,26785
393320,27014,27138
399587,27526,27651
403317,27777,27904
409207,28185,28314
415062,28589,28719
418131,28788,28920
418742,28829,28964
427341,29293,29429
434302,29765,29902
438771,30082,30220
442035,30301,30442
445392,30539,30682
452534,31047,31191
462539,31762,31906
468019,32147,32292
475020,32649,32795
483255,33221,33368
490053,33677,33825
496888,34131,34280
503862,34630,34780
507612,34891,35043
514532,35367,35520
521482,35840,35994
528390,36311,36466
530781,36477,36634
535842,36829,36988
540976,37182,37342
541575,37226,37389
550514,37820,37984
556182,38208,38373
559777,38459,38626
567004,38961,39129
571745,39303,39473
577755,39697,39868
578617,39757,39931
586127,40283,40458
588587,40461,40638
591970,40702,40881
596707,41051,41232
604295,41645,41827
614295,42409,42591
622853,43070,43252
626259,43306,43490
628689,43462,43649
633362,43774,43962
638409,44117,44307
643337,44450,44642
648028,44769,44962
653564,45159,45354
657135,45411,45608
661729,45737,45936
668675,46214,46414
678674,46900,47100
688680,47582,47782
691209,47758,47960
696061,48092,48296
699765,48359,48565
706519,48876,49083
711681,49268,49476
714001,49438,49648
717887,49710,49923
724713,50190,50404
726407,50305,50521
729101,50488,50707
733090,50769,50990
738409,51129,51351
742966,51444,51668
747579,51773,51999
754359,52263,52490
759297,52608,52836
762829,52849,53079
765526,53030,53263
770259,53369,53603
776170,53792,54028
784335,54368,54604
788633,54663,54901
795466,55154,55393
800283,55499,55740
803906,55755,55998
810829,56245,56489
817676,56708,56953
822591,57037,57283
824180,57142,57391
829197,57484,57735
834362,57834,58086
837016,58008,58262
843405,58454,58710
847027,58712,58970
850937,58978,59238
857184,59415,59676
858716,59520,59784
863416,59868,60133
869231,60289,60556
877213,60845,61112
883125,61243,61512
889944,61705,61975
897233,62221,62491
906766,62901,63172
915053,63496,63767
917489,63662,63936
921327,63925,64201
926804,64307,64584
928807,64436,64716
932566,64715,64997
939409,65212,65494
942960,65470,65755
949717,65934,66220
955805,66347,66634
958513,66537,66826
960809,66700,66992
964604,66963,67257
967180,67142,67438
970717,67382,67680
979232,67981,68280
981787,68155,68456
987968,68608,68910
990490,68781,69086
1000502,69455,69760
1010479,70139,70444
1017452,70623,70929
1023503,71044,71351
1024899,71141,71450
1034845,71857,72167
1038484,72103,72415
1043590,72444,72757
1048983,72814,73129
1056827,73362,73677
1061558,73678,73995
1064975,73918,74237
1066779,74046,74368
1071948,74406,74729
1077572,74793,75118
1084539,75281,75607
1091359,75745,76072
1098114,76217,76545
1104287,76644,76973
1108829,76947,77278
1114223,77317,77649
1119856,77693,78026
1126504,78139,78474
1133451,78627,78963
1138388,78971,79308
1142478,79244,79583
1144712,79392,79734
1148534,79664,80008
1153626,80025,80370
1158288,80345,80692
1162137,80604,80953
1169668,81118,81468
1173141,81348,81700
1174533,81448,81802
1180361,81848,82204
1186753,82291,82648
1191785,82639,82998
1198089,83092,83452
1202702,83406,83768
1204885,83559,83923
1208727,83818,84184
1210970,83975,84344
1214778,84240,84611
1216111,84339,84712
1219212,84555,84931
1222639,84793,85171
1226905,85085,85465
1229643,85274,85656
1234338,85591,85975
1241946,86121,86505
1248208,86558,86944
1255142,87063,87450
1259139,87351,87739
1264062,87711,88101
1266864,87915,88307
1270700,88171,88565
1280178,88798,89193
1285395,89142,89538
1292670,89640,90037
1299710,90106,90504
1304222,90415,90815
1312604,90987,91387
1318318,91378,91779
1321827,91620,92024
1327992,92032,92437
1332496,92346,92753
1336133,92594,93003
1342981,93065,93475
1346800,93330,93742
1350497,93581,93995
1354532,93849,94264
1361158,94289,94706
1364807,94536,94955
1374820,95223,95642
1384816,95911,96330
1394463,96561,96980
1401701,97045,97465
1408597,97524,97945
1415216,97978,98400
1422500,98471,98894
1429313,98931,99355
1439312,99606,100030
1446263,100085,100510
1449004,100269,100696
1453669,100574,101003
1460421,101042,101472
1467336,101513,101944
1474237,101980,102412
1477912,102226,102660
1487899,102905,103339
1494325,103331,103766
1498425,103600,104037
1504670,104007,104445
1508920,104302,104742
1518916,104977,105417
1525256,105406,105847
1527296,105545,105988
1534292,106028,106472
1543157,106623,107068
1548663,106996,107442
1550962,107155,107603
1553899,107352,107803
1558029,107629,108082
1563879,108024,108478
1567395,108261,108717
1572544,108609,109067
1582545,109296,109754
1592538,109971,110429
1602549,110664,111122
1604324,110784,111244
1612873,111359,111820
1619311,111792,112254
1623383,112067,112531
1630171,112535,113000
1636917,112988,113454
1646941,113656,114122
1656032,114261,114727
1659732,114494,114962
1664488,114819,115289
1669290,115143,115614
1675001,115526,115999
1683172,116077,116550
1689432,116503,116977
1698697,117134,117609
1708703,117830,118305
1715624,118297,118773
1719215,118546,119024
1725966,119003,119482
1729724,119261,119742
1733485,119516,119999
1743488,120210,120693
1753056,120839,121322
1760421,121344,121828
1766567,121760,122245
1769532,121959,122446
1772291,122142,122631
1775030,122325,122817
1781792,122779,123272
1788650,123231,123725
1795443,123695,124190
1802380,124171,124667
1806238,124430,124928
1813213,124908,125407
1822955,125555,126054
1829997,126042,126542
1836908,126514,127015
1843295,126953,127455
1847602,127252,127755
1854370,127710,128214
1861075,128159,128665
1869467,128730,129236
1877908,129318,129825
1884842,129793,130301
1891209,130214,130723
1892443,130295,130807
1896599,130581,131094
1899871,130808,131324
1904922,131139,131656
1907592,131320,131840
1911493,131588,132110
1918444,132057,132580
1922074,132298,132823
1932073,132985,133510
1935921,133238,133765
1944460,133824,134351
1949685,134182,134711
1956639,134654,135184
1960736,134920,135451
1970469,135570,136102
1977264,136025,136558
1984227,136497,137031
1994224,137189,137723
2004231,137857,138391
2009275,138193,138728
2011612,138355,138893
2018583,138829,139368
2022304,139081,139622
2030584,139662,140203
2034061,139895,140438
2042950,140508,141052
2052951,141190,141734
2059394,141632,142177
2066783,142135,142681
2073612,142590,143137
2083613,143275,143822
2087262,143534,144083
2096447,144154,144703
2100954,144459,145010
2107772,144918,145470
2114539,145367,145920
2121268,145833,146387
2125261,146092,146648
2135259,146751,147307
2142052,147202,147759
2144027,147335,147894
2149627,147717,148278
2154753,148061,148623
2160019,148424,148988
2170011,149096,149660
2176820,149563,150128
2186819,150240,150805
2190457,150493,151060
2196045,150878,151446
2201272,151229,151799
2208202,151696,152266
2211902,151944,152516
2217746,152353,152927
2225543,152880,153455
2232450,153329,153905
2242460,153993,154569
2251299,154595,155171
2256325,154921,155499
2266314,155585,156163
2276321,156261,156839
2283086,156707,157286
2289823,157158,157738
2296840,157616,158196
