sum_response_time,number_of_received_responses,number_of_sent_requests
3741,244,247
13743,907,910
18977,1239,1243
24455,1604,1610
28213,1854,1861
35151,2333,2341
41940,2819,2829
45765,3088,3100
49470,3356,3370
55826,3830,3845
59886,4117,4134
64174,4395,4413
67618,4641,4661
73460,5040,5062
81219,5552,5575
88205,6016,6040
95113,6494,6519
98867,6755,6782
103404,7054,7082
112786,7722,7751
117350,8053,8083
120447,8258,8291
124052,8490,8524
127257,8721,8758
128352,8801,8841
137167,9452,9492
144177,9965,10006
145833,10080,10124
148681,10285,10331
152223,10540,10588
156311,10813,10863
160790,11110,11162
167692,11593,11646
170664,11801,11856
172067,11896,11954
175752,12149,12209
179398,12396,12458
182990,12650,12714
189575,13106,13171
196710,13593,13659
203020,14023,14090
207265,14316,14385
210574,14550,14621
211790,14631,14705
218670,15086,15161
226958,15655,15730
235252,16225,16301
239192,16484,16562
245980,16954,17033
249735,17223,17304
253905,17521,17603
261869,18080,18163
267380,18462,18547
274360,18966,19051
277214,19141,19229
278964,19260,19350
282412,19516,19608
283770,19611,19706
289940,20026,20123
297598,20585,20682
300625,20803,20903
307556,21301,21402
314399,21785,21887
321169,22248,22351
329447,22803,22906
331886,22980,23086
333536,23099,23207
336028,23277,23388
339596,23534,23647
344005,23834,23949
350940,24324,24440
351621,24370,24489
355417,24639,24760
359936,24957,25079
366239,25395,25519
370098,25666,25792
377065,26147,26274
383931,26618,26746
387707,26876,27006
392830,27226,27357
395070,27381,27515
398910,27634,27770
402960,27910,28048
406835,28167,28307
412856,28583,28724
414663,28705,28849
421630,29191,29336
428549,29681,29827
430406,29808,29956
432966,29997,30148
438789,30411,30563
446512,30957,31110
456499,31675,31828
462381,32084,32238
468646,32507,32662
472862,32790,32947
477867,33145,33304
484863,33576,33736
491679,34044,34205
495993,34340,34502
501657,34717,34881
504567,34926,35092
510777,35342,35509
513779,35546,35716
520726,36023,36194
523421,36203,36376
525098,36317,36493
528294,36540,36718
532585,36842,37022
534205,36957,37139
539104,37287,37471
543760,37597,37783
550503,38056,38243
552230,38184,38373
552490,38204,38396
555997,38461,38656
562775,38985,39181
566632,39275,39473
571317,39641,39840
578631,40137,40337
584237,40523,40725
587975,40768,40972
589838,40896,41102
