sum_response_time,number_of_received_responses,number_of_sent_requests
9991,650,651
15678,1027,1029
17415,1148,1153
26194,1737,1742
27979,1855,1863
32291,2152,2161
37053,2486,2497
42047,2842,2855
43355,2937,2952
46017,3131,3149
47958,3270,3290
53862,3660,3682
57378,3911,3935
61279,4178,4204
68133,4625,4652
74877,5079,5107
79372,5386,5415
84659,5755,5786
89415,6083,6116
93285,6363,6398
97771,6687,6723
103714,7080,7118
108765,7418,7457
113833,7778,7819
118076,8282,8325
128070,9017,9060
138076,9731,9774
145020,10220,10264
148626,10475,10521
152176,10727,10775
156101,11010,11060
160982,11343,11394
166191,11707,11760
167176,11769,11825
170609,12008,12066
174331,12265,12325
181661,12765,12826
185960,13063,13125
189775,13321,13385
195769,13723,13789
205780,14410,14476
207080,14498,14566
208340,14591,14662
210976,14771,14845
214739,15015,15091
222295,15522,15598
225456,15742,15821
229299,16000,16081
233067,16266,16349
236945,16542,16627
243837,17034,17120
245829,17170,17258
251351,17565,17655
255203,17848,17940
258926,18103,18196
267013,18657,18751
272506,19047,19143
276299,19310,19408
277705,19406,19506
280595,19610,19713
285153,19937,20041
291399,20391,20497
301412,21082,21188
302253,21140,21248
306309,21415,21525
307893,21533,21646
314604,22011,22125
318650,22297,22413
324375,22675,22793
331150,23142,23261
338115,23621,23741
341979,23887,24009
348880,24368,24491
355782,24818,24942
362597,25284,25409
363904,25370,25497
370179,25800,25929
375483,26173,26303
378083,26352,26484
384751,26807,26941
388446,27068,27204
391357,27251,27389
396086,27579,27719
399893,27829,27971
406421,28277,28420
410907,28583,28727
415642,28913,29059
423514,29471,29618
428047,29792,29941
431739,30049,30200
438579,30533,30685
442315,30798,30952
447701,31185,31340
448412,31233,31391
453383,31566,31726
460262,32042,32203
463942,32300,32463
470783,32789,32953
479629,33387,33551
485289,33776,33941
491573,34199,34366
495124,34447,34616
501115,34845,35015
505742,35165,35337
509644,35422,35596
516640,35895,36070
521833,36236,36412
523970,36389,36568
527806,36660,36841
533328,37062,37244
538450,37411,37595
545904,37916,38100
550427,38217,38403
555553,38579,38767
556700,38664,38854
557188,38701,38895
564149,39239,39433
569237,39620,39816
573375,39945,40143
574586,40030,40231
575148,40065,40269
583072,40609,40814
590802,41132,41337
593963,41354,41562
597725,41623,41833
603256,42017,42228
607500,42319,42532
614944,42856,43070
619137,43135,43351
624718,43511,43728
629619,43846,44065
633328,44108,44329
637033,44359,44582
646484,45029,45252
653863,45599,45823
663864,46365,46589
670644,46883,47108
674273,47131,47358
681213,47619,47847
685882,47941,48170
691148,48301,48532
695243,48582,48815
701645,49016,49250
702905,49113,49350
708176,49477,49715
713115,49837,50077
716954,50106,50348
723761,50575,50818
731324,51084,51327
737503,51529,51774
744452,52030,52276
748132,52298,52546
752433,52606,52855
756055,52868,53119
761037,53228,53481
763903,53429,53684
767243,53669,53927
773593,54102,54361
778784,54463,54723
784706,54870,55132
791684,55349,55612
799068,55864,56127
802187,56082,56348
805797,56339,56607
809427,56588,56858
813134,56842,57114
818354,57211,57484
821368,57419,57694
827600,57737,58014
831111,57990,58269
839046,58544,58823
845069,58962,59242
854854,59632,59913
858532,59892,60175
865306,60373,60657
870762,60765,61050
872963,60909,61197
877085,61190,61479
882387,61555,61846
883534,61631,61925
888108,61974,62270
891827,62247,62545
898667,62727,63026
905649,63225,63525
915159,63865,64165
916313,63944,64247
920091,64213,64518
923813,64472,64779
927707,64743,65052
931767,65008,65318
941321,65674,65985
945215,65951,66264
952167,66454,66768
958975,66919,67234
965801,67378,67694
969427,67623,67941
973477,67906,68226
979564,68344,68665
984190,68675,68998
988097,68965,69290
991842,69215,69542
996926,69560,69888
1000547,69797,70127
1003925,70032,70364
1009939,70437,70771
1012256,70602,70938
1019035,71064,71401
1025597,71518,71856
1029362,71780,72120
1034641,72149,72491
1037416,72351,72695
1039194,72479,72826
1043158,72748,73097
1046559,72982,73333
1050062,73220,73573
1054161,73503,73857
1057735,73751,74108
1061470,74018,74377
1063183,74143,74504
1065780,74322,74686
1072380,74766,75131
1076586,75061,75428
1083533,75551,75919
1089676,75968,76337
1093385,76227,76598
1097876,76536,76909
1098529,76577,76953
1102898,76867,77244
1108685,77262,77641
1109963,77350,77732
1113761,77630,78014
1119797,78064,78449
1124424,78383,78770
1126696,78540,78929
1128892,78689,79081
1130864,78827,79221
1134042,79046,79442
1136546,79221,79620
1137723,79302,79704
1141484,79561,79965
1145234,79819,80225
1152836,80349,80755
1156792,80616,81024
1159975,80843,81253
1163498,81091,81504
1170258,81579,81993
1171445,81665,82081
1174893,81915,82334
1178730,82187,82608
1185521,82642,83064
1192339,83091,83514
1197546,83446,83870
1203018,83821,84247
1210156,84301,84727
1216950,84765,85193
1220773,85018,85448
1227930,85500,85930
1234464,85937,86369
1241288,86398,86831
1248151,86863,87297
1255096,87338,87773
1264792,88005,88440
1271923,88492,88928
1278666,88947,89384
1282433,89198,89637
1286288,89457,89898
1293224,89935,90377
1303212,90619,91061
1309969,91092,91535
1316909,91558,92002
1326902,92229,92673
1333758,92698,93143
1339577,93082,93528
1346407,93544,93991
1354489,94096,94544
1361300,94550,94999
1365509,94835,95285
1367014,94934,95387
1372585,95304,95759
1377844,95667,96123
1381955,95946,96404
1387045,96298,96758
1392509,96655,97116
1396484,96928,97391
1401336,97259,97724
1411337,97925,98390
1415208,98187,98654
1423066,98726,99193
1428930,99128,99597
1434654,99507,99977
1442481,100034,100505
1447154,100359,100831
1452992,100757,101231
1462993,101421,101895
1472659,102095,102569
1479797,102575,103050
1486627,103028,103504
1496632,103717,104193
1503441,104176,104653
1513081,104835,105312
1520305,105324,105802
1527249,105793,106272
1534062,106267,106747
1540947,106732,107213
1547773,107197,107679
1554592,107649,108132
1559716,107994,108478
1568332,108569,109054
1578334,109230,109715
1582190,109483,109969
1586468,109767,110255
1592437,110153,110643
1602433,110812,111302
1612437,111499,111989
1619293,111954,112445
1626152,112414,112906
1631590,112781,113274
1639851,113349,113843
1649403,114007,114501
1656129,114465,114960
1663412,114966,115462
1670352,115435,115932
1674281,115700,116199
1681200,116166,116666
1688191,116657,117158
1694917,117107,117609
1701632,117563,118066
1706331,117882,118386
1712530,118305,118811
1718522,118705,119212
1723155,119020,119529
1730118,119493,120003
1732822,119667,120179
1737068,119970,120484
1744069,120447,120962
1754054,121122,121637
