sum_response_time,number_of_received_responses,number_of_sent_requests
3735,235,238
12452,821,824
15523,1028,1033
18184,1203,1211
24983,1672,1681
32447,2184,2193
38266,2599,2610
42440,2901,2914
46145,3167,3182
47603,3281,3298
50206,3471,3491
54538,3760,3782
61285,4244,4267
66410,4601,4625
68725,4751,4778
77808,5358,5385
85556,5889,5917
89259,6162,6192
95443,6582,6613
96817,6679,6712
101439,7009,7044
107237,7393,7430
114031,7848,7886
120820,8332,8371
127691,8838,8878
136532,9481,9521
143775,10004,10045
147948,10306,10349
151869,10587,10632
158713,11066,11112
162522,11333,11381
167313,11669,11718
174995,12179,12229
177044,12311,12364
180764,12561,12616
184517,12816,12873
191182,13273,13331
197635,13710,13769
202035,14005,14066
211809,14664,14725
217256,15037,15099
224732,15538,15601
227646,15640,15705
230471,15839,15907
236870,16276,16345
241273,16578,16649
247653,17026,17098
250576,17237,17311
255734,17593,17669
262628,18078,18155
272638,18793,18870
279384,19269,19347
284346,19617,19696
286697,19788,19870
291492,20089,20172
299123,20612,20696
303159,20898,20984
307987,21235,21323
308836,21288,21379
312997,21593,21686
317601,21927,22021
323630,22367,22463
324866,22460,22558
329676,22780,22880
331947,22958,23061
334267,23122,23227
339540,23494,23601
343220,23759,23868
346954,24032,24143
353486,24480,24592
355930,24636,24750
358043,24787,24904
365039,25275,25393
375039,25944,26062
381767,26412,26531
382366,26453,26575
386051,26705,26829
387798,26828,26954
390612,27022,27150
392562,27156,27287
395931,27381,27514
401503,27630,27765
407707,28061,28197
410227,28228,28366
412369,28371,28512
415935,28613,28756
419595,28872,29017
424346,29203,29349
430200,29606,29754
434131,29881,30031
438488,30202,30353
447958,30872,31024
451590,31140,31294
455150,31391,31547
460273,31741,31898
465729,32111,32270
472577,32609,32769
479553,33100,33261
483298,33355,33518
490120,33816,33980
496974,34274,34439
500512,34520,34687
507299,34971,35139
517291,35654,35822
521004,35904,36074
526825,36281,36452
528523,36394,36568
532375,36660,36836
538163,37063,37240
543060,37422,37601
553066,38089,38268
556821,38354,38535
563591,38811,38993
570539,39305,39488
571687,39388,39573
572534,39449,39637
579769,40001,40190
584877,40383,40574
592723,40983,41175
598481,41366,41559
601837,41598,41793
604936,41819,42016
612200,42311,42509
616356,42590,42790
619265,42788,42990
622121,42988,43193
627573,43358,43564
630062,43530,43739
633950,43796,44007
637747,44050,44263
647731,44738,44951
650458,44926,45141
652033,45029,45247
655790,45305,45525
662722,45843,46064
672402,46582,46803
679141,47091,47313
682658,47330,47554
686768,47620,47846
691601,47953,48180
693957,48121,48351
694540,48160,48393
698287,48419,48654
705090,48904,49140
711889,49377,49614
715531,49638,49877
722553,50127,50367
727203,50445,50686
730829,50692,50935
733866,50903,51149
738840,51261,51508
741424,51453,51703
