sum_response_time,number_of_received_responses,number_of_sent_requests
3707,247,250
10599,715,719
17547,1169,1174
24177,1608,1614
24929,1660,1669
34935,2356,2365
41816,2844,2854
50999,3495,3505
52417,3592,3605
53836,3697,3712
56703,3904,3922
57612,3965,3986
59060,4071,4094
62012,4280,4306
72008,4945,4971
78578,5386,5413
82818,5683,5712
86907,5963,5993
92663,6357,6389
96097,6595,6629
101074,6948,6983
107658,7408,7445
114485,7856,7893
120556,8289,8328
121692,8373,8415
127212,8772,8815
132657,9163,9208
139631,9666,9712
144943,10058,10105
151752,10548,10596
157114,10913,10963
161074,11187,11239
164823,11455,11509
168689,11713,11769
173128,12025,12082
175779,12203,12263
179949,12486,12548
184261,12790,12853
187463,13016,13082
193457,13420,13487
195118,13535,13605
198862,13789,13861
202685,14059,14133
209666,14363,14438
219185,15003,15078
223373,15293,15370
233370,15984,16061
235816,16164,16243
240894,16518,16599
247122,16966,17048
251626,17290,17374
259105,17813,17897
266540,18344,18429
269390,18546,18633
275560,18955,19044
279748,19354,19445
289750,20215,20306
293417,20464,20557
297129,20721,20816
300844,20992,21089
310846,21708,21805
315090,22006,22104
324640,22660,22759
334638,23329,23428
342930,23886,23985
346034,24100,24201
346360,24121,24225
349775,24365,24472
355284,24731,24839
359891,25045,25155
363939,25317,25429
370599,25783,25896
373872,26011,26126
375102,26100,26218
376093,26169,26289
379715,26414,26537
386474,26881,27005
392484,27298,27423
397200,27613,27740
401041,27877,28006
407286,28313,28443
411753,28625,28757
415548,28891,29025
425547,29558,29692
431988,29995,30130
436212,30291,30428
439814,30544,30683
442897,30763,30904
444631,30894,31037
448254,31147,31293
451209,31349,31497
457391,31787,31936
462737,32167,32318
466320,32411,32564
468499,32558,32713
472710,32837,32994
477544,33186,33345
484543,33684,33844
488180,33933,34095
498175,34608,34770
505542,35104,35266
511709,35525,35689
518628,35995,36160
525498,36465,36631
527552,36611,36779
533082,36988,37158
540041,37447,37618
543306,37674,37847
548733,38052,38226
553168,38370,38546
561451,38922,39099
568320,39392,39570
571883,39631,39811
574351,39801,39983
577302,40003,40187
583379,40458,40644
586389,40690,40878
590951,41045,41235
599493,41705,41895
602898,41943,42135
608580,42323,42517
612222,42575,42771
619073,43039,43236
625945,43507,43705
627436,43607,43807
632386,43956,44158
635493,44162,44366
644297,44792,44997
651159,45248,45454
657251,45662,45869
661894,45983,46192
668813,46459,46669
672426,46710,46922
678833,47160,47373
686214,47729,47943
693134,48257,48472
703134,49018,49233
706532,49257,49474
713977,49783,50001
718347,50081,50300
720858,50248,50470
725225,50552,50776
735217,51235,51459
742097,51715,51940
746424,52017,52243
752754,52471,52699
756514,52733,52963
763479,53208,53439
773127,53874,54105
777885,54216,54448
784032,54657,54891
790791,55157,55392
795307,55477,55713
799100,55748,55986
805302,56191,56431
809736,56500,56741
813897,56800,57043
819301,57168,57413
820500,57249,57497
824187,57502,57752
826563,57662,57914
831844,58017,58271
835493,58277,58533
839019,58517,58775
842208,58736,58996
846566,59035,59297
847102,59070,59335
849523,59248,59515
855331,59679,59948
862216,60168,60438
867396,60523,60794
873186,60820,61092
879635,61249,61523
888977,61904,62178
893031,62201,62477
897260,62502,62780
901042,62768,63048
904759,63028,63310
909384,63348,63631
910842,63449,63735
916664,63881,64168
919831,64112,64401
926663,64605,64896
930468,64860,65153
933564,65066,65361
934876,65154,65452
939733,65497,65796
945813,65916,66216
949017,66142,66445
959022,66814,67117
963823,67153,67457
966798,67368,67675
973667,67861,68169
980498,68340,68649
990498,69024,69333
997479,69498,69808
1001309,69762,70074
1005225,70037,70351
1012002,70532,70847
1012847,70592,70909
1019693,71055,71374
1023455,71310,71631
1025355,71441,71764
1029482,71728,72053
1030236,71778,72106
1033376,71997,72327
1034269,72058,72391
1039540,72421,72756
1043267,72669,73006
1046789,72912,73251
1048774,73052,73393
1054388,73430,73773
1061229,73898,74242
1066496,74259,74604
1068679,74408,74756
1075621,74881,75230
1081431,75267,75617
1086823,75649,76000
1090418,75910,76263
1092541,76062,76418
1094323,76176,76535
1095367,76250,76612
1096060,76297,76661
1102745,76770,77136
1109107,77208,77575
1113520,77512,77881
1117203,77768,78139
1124273,78251,78623
1131467,78742,79114
1132930,78841,79216
1138843,79267,79644
1145808,79769,80147
1153744,80311,80689
1158568,80643,81023
1162242,80892,81274
1165863,81160,81544
1168204,81320,81706
1169050,81384,81773
1172355,81608,82000
1176260,81884,82278
1183360,82384,82778
1186032,82568,82965
1190325,82860,83259
1194940,83179,83579
1198508,83433,83836
1202759,83740,84144
1209198,84207,84613
1216089,84709,85116
1217462,84807,85216
1223898,85253,85664
1230859,85724,86136
1240849,86409,86821
1243554,86597,87011
1248336,86917,87333
1255220,87389,87806
1265201,88052,88469
1271225,88464,88882
1275957,88789,89208
1279579,89027,89449
1283312,89271,89695
1286903,89518,89943
1294593,90047,90473
1300564,90459,90887
1302478,90589,91019
1308095,90971,91403
1315081,91437,91870
1321330,91863,92297
1328793,92372,92807
1335752,92855,93290
1345182,93508,93944
1349179,93775,94213
1356081,94242,94681
1362828,94700,95140
1372844,95370,95810
1379624,95833,96274
1383410,96081,96524
1385737,96243,96688
1393863,96784,97230
1399247,97146,97593
1407409,97707,98155
1412609,98062,98511
1417956,98421,98872
1426268,98969,99420
1429149,99160,99613
1433510,99462,99917
1439135,99841,100298
1442802,100084,100543
1445853,100297,100758
1450200,100592,101055
1460195,101256,101719
1463342,101465,101930
1468223,101800,102266
1471735,102039,102507
1478411,102490,102960
1485215,102961,103432
1489003,103212,103685
1495965,103681,104155
1498878,103883,104359
1504641,104277,104754
1510365,104667,105146
1517208,105136,105616
1524343,105613,106093
1530984,106071,106553
1534691,106309,106793
1538607,106575,107061
1546648,107121,107607
1552272,107496,107984
1556036,107744,108234
1562827,108200,108691
1569666,108662,109154
1579642,109320,109812
1582277,109503,109997
1587203,109831,110327
1593963,110303,110800
1597654,110553,111052
1604623,111013,111513
1610280,111393,111894
1615363,111745,112248
1625363,112432,112935
1635109,113102,113605
1638904,113367,113872
1642576,113618,114125
1646361,113878,114387
1652435,114293,114803
1657629,114652,115163
1663871,115074,115587
1667716,115329,115844
1674489,115784,116300
1681420,116257,116774
1684961,116492,117011
1691587,116946,117466
1695544,117211,117733
1702427,117665,118188
1709327,118140,118664
1715169,118538,119063
1720112,118865,119392
1730108,119542,120069
1736770,119988,120516
1738859,120139,120669
1744404,120518,121050
1751166,120983,121516
1758083,121452,121986
1768077,122125,122659
1772190,122391,122926
1775518,122623,123161
1782440,123094,123633
1788048,123483,124023
1796275,124047,124588
1799864,124307,124850
1802082,124461,125006
1807359,124815,125362
1811091,125070,125619
1815199,125344,125894
1819492,125640,126192
1825547,126051,126605
1835535,126723,127277
1842353,127187,127742
1843745,127280,127837
1852919,127909,128467
1859757,128370,128929
1865025,128725,129285
1870726,129106,129667
1880226,129748,130310
1887200,130207,130770
1890936,130465,131030
