sum_response_time,number_of_received_responses,number_of_sent_requests
9995,646,647
13645,894,897
23654,1557,1560
30350,2006,2010
31082,2056,2062
38058,2541,2548
44715,3011,3020
52242,3542,3551
55266,3760,3772
56592,3858,3872
59387,4062,4079
66489,4530,4548
70552,4820,4839
72399,4944,4966
77751,5292,5316
86265,5863,5887
91663,6233,6259
101665,6930,6956
105389,7179,7207
112367,7678,7707
116432,7972,8002
122946,8402,8434
127851,8730,8763
130402,8908,8944
137069,9392,9429
140895,9671,9710
147812,10166,10206
149630,10295,10337
154537,10652,10696
162184,11196,11241
165738,11452,11499
169548,11714,11763
172730,11928,11979
174018,12013,12067
177856,12280,12336
184687,12759,12816
194100,13403,13460
199259,13763,13821
205421,14195,14255
215427,14868,14928
218681,15094,15156
220866,15242,15306
223627,15443,15510
227530,15715,15784
236240,16288,16357
241155,16610,16681
250805,17277,17348
257139,17713,17785
258636,17815,17890
262370,18089,18166
266066,18355,18434
269764,18616,18697
276656,19104,19186
283651,19612,19695
289912,20024,20108
292908,20223,20309
295073,20374,20462
298718,20624,20715
305384,21083,21175
309444,21374,21468
319016,22067,22161
323776,22415,22510
327144,22654,22752
337141,23320,23418
342421,23679,23778
345246,23874,23975
346359,23950,24054
352261,24378,24484
357865,24776,24883
362644,25106,25215
366577,25381,25492
367624,25451,25564
372668,25811,25926
380770,26365,26481
384798,26641,26758
388237,26882,27002
392372,27160,27282
397882,27545,27668
400405,27715,27840
405365,28048,28175
410695,28426,28555
417634,28761,28891
424553,29242,29373
431318,29690,29822
437759,30126,30259
438995,30212,30347
443693,30542,30679
451825,31114,31252
456693,31464,31603
460065,31703,31845
463992,31991,32135
474011,32699,32843
479384,33089,33234
483206,33353,33500
486630,33581,33730
491664,33920,34071
495469,34189,34342
505272,34890,35043
509118,35157,35312
516900,35687,35842
519643,35876,36034
522112,36048,36208
524932,36232,36394
530902,36630,36794
537858,37108,37273
540784,37299,37466
545604,37622,37791
551356,38030,38200
556348,38373,38545
563242,38866,39039
570004,39324,39498
580018,40006,40180
586722,40455,40630
591811,40808,40984
595784,41117,41295
598007,41285,41466
604094,41747,41929
606936,41968,42152
610954,42270,42456
614370,42509,42697
616747,42664,42855
620074,42877,43070
624928,43211,43405
631232,43656,43852
633913,43849,44047
638578,44169,44369
644657,44592,44793
652335,45135,45337
656048,45391,45595
659813,45644,45850
663602,45901,46109
669611,46312,46521
674286,46631,46842
678018,46904,47117
684779,47427,47641
691679,47951,48166
701670,48705,48920
708614,49183,49399
715566,49671,49888
719370,49935,50154
722985,50184,50404
732935,50875,51096
742941,51560,51781
748270,51933,52155
753495,52295,52519
758160,52628,52853
761045,52831,53059
764878,53093,53323
769883,53429,53660
776429,53898,54130
782496,54330,54564
787355,54673,54908
793272,55086,55323
803284,55807,56044
810554,56335,56572
817903,56841,57079
822856,57198,57438
830769,57736,57977
835685,58079,58321
841477,58470,58714
848382,58948,59193
855126,59402,59648
861960,59878,60125
867765,60277,60525
870922,60490,60740
876093,60844,61096
884468,61430,61682
887525,61638,61892
890588,61865,62122
897548,62358,62616
904951,62888,63146
911140,63299,63559
914582,63531,63793
919317,63864,64127
928782,64532,64796
935564,65015,65280
942361,65473,65739
946181,65735,66003
953173,66214,66483
958428,66571,66841
960705,66737,67010
969827,67399,67672
974505,67741,68016
981464,68218,68494
988232,68678,68955
991898,68942,69221
995645,69212,69493
996875,69294,69577
1003244,69731,70016
1008577,70089,70375
1013789,70455,70743
1017979,70751,71040
1022544,71081,71372
1025022,71252,71546
1031840,71708,72003
1038620,72179,72475
1041392,72364,72662
1046220,72703,73003
1052995,73190,73491
1062993,73908,74209
1071137,74446,74747
1078182,74940,75242
1080303,75090,75395
1085310,75440,75746
1090958,75820,76128
1096373,76204,76513
1097387,76273,76585
1103359,76686,76999
1110806,77191,77505
1116982,77623,77938
1120692,77875,78192
1122052,77966,78286
1126957,78293,78615
1132092,78650,78973
1141172,79269,79593
1145038,79540,79865
1148448,79777,80105
1151988,80027,80357
1158944,80521,80852
1162651,80787,81119
1166468,81038,81373
1170046,81296,81633
1180048,81995,82332
1183115,82214,82553
1186963,82484,82825
1191387,82788,83131
1198182,83258,83602
1202049,83523,83869
1208400,83965,84312
1209528,84040,84390
1212024,84215,84567
1218445,84675,85028
1221066,84858,85214
1226549,85235,85592
1228811,85391,85751
1230351,85489,85851
1233624,85723,86087
1234831,85811,86178
1235939,85886,86256
1238483,86064,86437
1239518,86137,86512
1248330,86746,87122
1253003,87052,87430
1258964,87476,87855
1262980,87760,88141
1267383,88079,88462
1271548,88379,88763
1281146,89086,89471
1288049,89584,89970
1294906,90042,90429
1301869,90496,90884
1305642,90758,91148
1310558,91087,91478
1312313,91204,91598
1313843,91308,91704
1319046,91656,92054
1324760,92045,92444
1327757,92246,92648
1331991,92534,92937
1338335,92963,93368
1345285,93432,93838
1352116,93895,94302
1357632,94261,94669
1364604,94742,95151
1369671,95090,95501
1372708,95291,95704
1377396,95607,96022
1387386,96294,96709
1394453,96784,97199
1400628,97194,97611
