sum_response_time,number_of_received_responses,number_of_sent_requests
9758,632,633
13662,893,896
17335,1144,1149
27167,1794,1799
28600,1891,1898
38003,2535,2543
42464,2853,2862
51647,3502,3512
58563,3990,4001
62287,4273,4286
66116,4542,4557
69821,4791,4808
76580,5269,5287
78521,5400,5420
87037,5963,5984
93158,6374,6396
95181,6514,6538
98653,6752,6778
102182,7007,7036
104988,7204,7235
111959,7699,7731
116743,8011,8045
123707,8481,8516
127174,8724,8761
131188,9021,9060
140543,9711,9750
144970,10035,10076
151930,10534,10576
158860,11038,11081
162482,11287,11332
169432,11785,11831
172999,12028,12076
176966,12297,12347
181623,12614,12665
185055,12850,12903
191212,13285,13340
192327,13363,13420
195652,13595,13655
203257,14121,14181
211986,14703,14764
216281,14993,15056
221943,15377,15441
223862,15514,15581
227705,15773,15842
234446,16222,16292
240825,16653,16724
247676,17132,17204
254722,17615,17688
261993,18138,18212
268871,18630,18705
275668,19117,19193
279357,19378,19456
283068,19638,19718
285489,19815,19897
289469,20079,20163
294787,20447,20532
304497,21150,21236
311439,21622,21709
315107,21874,21963
319609,22200,22290
323419,22475,22567
326248,22685,22780
333202,23172,23268
336866,23419,23517
340630,23694,23794
342025,23795,23897
342359,23815,23920
346018,24078,24186
348074,24228,24338
356709,24833,24944
357496,24887,25001
361150,25144,25260
364382,25376,25494
365687,25469,25590
369700,25743,25866
370765,25813,25938
374441,26065,26193
379225,26394,26523
381718,26562,26694
386498,26890,27023
389290,27075,27211
392869,27315,27453
393843,27377,27518
400807,27837,27979
404151,28060,28204
408494,28364,28510
415470,28847,28994
419882,29149,29297
426276,29592,29742
433110,30073,30224
440016,30580,30732
444180,30873,31026
449422,31251,31406
457672,31836,31992
461562,32093,32251
468501,32555,32714
475456,33051,33211
482305,33533,33694
489113,34001,34163
490998,34124,34288
496721,34512,34678
502051,34884,35051
506507,35177,35346
511105,35497,35668
514995,35751,35924
521804,36195,36369
528757,36656,36831
538744,37354,37529
542590,37622,37799
