sum_response_time,number_of_received_responses,number_of_sent_requests
1735,108,111
6318,417,422
8119,546,554
18123,1214,1222
25033,1693,1701
31630,2146,2156
38388,2628,2639
42778,2946,2958
48932,3384,3398
52774,3642,3658
53867,3721,3739
60416,4161,4181
67162,4645,4666
74141,5131,5153
80633,5570,5593
84116,5803,5828
88756,6123,6150
91613,6317,6346
92955,6414,6446
99935,6910,6943
107161,7427,7460
110540,7656,7692
115682,7988,8025
121087,8376,8415
130942,8990,9029
134326,9236,9277
139357,9602,9644
142331,9814,9858
148526,10267,10313
153117,10597,10645
160054,11081,11130
170040,11774,11823
173945,12054,12105
175611,12168,12221
179172,12408,12463
181724,12581,12639
182337,12623,12684
189614,13117,13179
196542,13595,13658
203511,14065,14129
213151,14719,14783
217426,15013,15079
223797,15468,15535
225058,15545,15615
235059,16215,16285
245051,16894,16964
255051,17597,17667
258864,17859,17931
262587,18123,18197
272583,18830,18904
275127,19012,19088
278528,19247,19325
283961,19627,19707
287387,19875,19957
291601,20139,20222
295565,20401,20486
305199,21098,21184
309310,21379,21466
312856,21617,21707
319252,22080,22171
323184,22364,22457
324810,22486,22581
334267,23136,23232
344280,23796,23892
352636,24361,24457
355733,24575,24673
356858,24649,24750
357795,24711,24815
363475,25088,25194
373475,25786,25892
380322,26257,26364
381249,26321,26431
387528,26763,26874
388961,26859,26972
393016,27146,27261
396126,27364,27482
400472,27655,27775
402155,27776,27898
404962,27962,28086
412334,28466,28591
418419,28891,29018
422235,29141,29270
425882,29398,29529
432661,29851,29983
436345,30095,30229
443239,30571,30706
445344,30718,30855
449448,31002,31141
454356,31355,31496
461169,31836,31978
465234,32129,32273
470791,32520,32665
479203,33131,33277
481938,33329,33477
486823,33657,33807
493618,34112,34263
497419,34384,34537
504075,34853,35007
507896,35119,35275
513119,35466,35623
515971,35655,35814
518914,35862,36024
525762,36332,36495
529607,36595,36760
539582,37271,37436
546393,37728,37894
553345,38195,38362
560291,38688,38856
567156,39162,39330
570985,39445,39615
576472,39807,39979
581959,40183,40356
589582,40696,40870
590399,40753,40930
592417,40905,41085
599369,41273,41454
606374,41812,41994
616377,42578,42760
617912,42695,42879
622216,42991,43177
626173,43271,43459
631352,43628,43818
638037,44080,44271
640086,44225,44418
648486,44812,45006
651635,45035,45231
654447,45228,45426
660574,45668,45868
667395,46119,46320
673139,46501,46703
677924,46829,47033
680839,47035,47241
685445,47351,47559
689239,47633,47843
696192,48171,48382
703067,48700,48912
712733,49441,49653
716371,49693,49907
717472,49771,49987
720462,49980,50199
724862,50283,50504
731778,50773,50995
736130,51068,51291
740345,51368,51593
744876,51682,51909
752322,52211,52439
755470,52425,52655
756777,52519,52752
763969,52999,53233
768517,53325,53561
775343,53809,54046
782182,54295,54533
785985,54564,54804
791831,54984,55225
793895,55133,55376
797774,55393,55638
801000,55625,55872
804912,55887,56137
811690,56352,56603
814307,56525,56778
817558,56741,56996
819557,56870,57128
823242,57128,57388
823750,57160,57423
827341,57393,57658
831514,57670,57937
834809,57888,58157
836820,58024,58295
846199,58712,58984
849879,58969,59243
859871,59669,59943
862620,59854,60130
870059,60351,60628
877457,60877,61155
881132,61135,61415
887895,61618,61899
891768,61889,62172
893610,62012,62297
900591,62481,62767
902116,62592,62881
907293,62971,63262
912906,63391,63683
917842,63757,64051
921805,64048,64343
927871,64451,64748
928887,64521,64821
935795,65000,65301
939524,65259,65562
941928,65421,65726
945286,65656,65963
953727,66249,66557
960483,66716,67025
964280,66981,67292
971781,67510,67821
981061,68131,68443
988047,68622,68935
990789,68826,69141
998577,69382,69698
1002475,69662,69980
1011956,70351,70669
1014731,70543,70863
1020660,70954,71275
1026946,71380,71703
1031601,71705,72029
1037515,72102,72428
1041312,72374,72702
1045095,72636,72966
1051559,73084,73415
1055827,73377,73710
1059654,73644,73979
1064637,73992,74328
1067351,74177,74516
1074205,74657,74997
1077629,74894,75236
1078703,74967,75312
1082646,75235,75581
1089357,75695,76043
1091363,75838,76188
1096058,76174,76526
1102116,76593,76946
1105464,76818,77173
1111200,77222,77579
1115135,77490,77849
1124365,78138,78497
1129056,78465,78826
1134693,78852,79214
1139415,79182,79546
1140811,79279,79645
1146700,79681,80049
1147996,79768,80139
1151834,80040,80413
1161830,80746,81119
1171834,81439,81812
1174571,81631,82006
1176319,81752,82130
1180134,82021,82401
1181056,82077,82459
1182074,82156,82541
1185206,82347,82735
1185884,82397,82787
1191894,82811,83203
1196104,83113,83507
1203062,83578,83973
1206898,83849,84246
1213790,84334,84732
1220655,84829,85228
1227432,85326,85726
1237431,86055,86455
1241306,86329,86731
1248197,86796,87199
1255106,87252,87656
1263634,87843,88247
1269020,88218,88624
1275865,88684,89091
1282813,89164,89572
1286713,89425,89835
1293501,89869,90280
1300215,90322,90734
1303657,90553,90967
1311163,91056,91471
1315090,91331,91747
1318850,91584,92003
1327381,92150,92569
1334352,92623,93043
1338758,92931,93353
1344140,93287,93710
1350029,93675,94100
1359736,94338,94763
1363642,94605,95032
1367260,94849,95278
1374419,95319,95749
1381268,95788,96219
1388262,96265,96697
