0
6639
30894
30894
60805
104017
104017
127213
174552
221325
267921
313962
313986
337195
383487
431030
477422
521941
521941
545630
592762
640020
686973
731758
731758
732898
734498
780392
818969
863670
865447
888842
932395
978232
1024968
1068636
1070314
1093401
1138506
1182586
1222455
1258552
1258552
1281856
